time,price,spread
2008-08-12 21:00:00+00:00,1.49192,0.00015
2008-08-13 21:00:00+00:00,1.48258,0.00013
2008-08-14 21:00:00+00:00,1.46857,0.001
2008-08-16 21:00:00+00:00,1.46764,0.001
2008-08-17 21:00:00+00:00,1.46948,9e-05
2008-08-18 21:00:00+00:00,1.4775,9e-05
2008-08-19 21:00:00+00:00,1.47478,9e-05
2008-08-20 21:00:00+00:00,1.49,9e-05
2008-08-21 21:00:00+00:00,1.47931,0.001
2008-08-23 21:00:00+00:00,1.4784,0.001
2008-08-24 21:00:00+00:00,1.47546,9e-05
2008-08-25 21:00:00+00:00,1.46534,9e-05
2008-08-26 21:00:00+00:00,1.47274,9e-05
2008-08-27 21:00:00+00:00,1.4707,0.00015
2008-08-28 21:00:00+00:00,1.46735,0.001
2008-08-30 21:00:00+00:00,1.46925,0.001
2008-08-31 21:00:00+00:00,1.46181,0.00012
2008-09-01 21:00:00+00:00,1.45194,0.00015
2008-09-02 21:00:00+00:00,1.44983,0.00012
2008-09-03 21:00:00+00:00,1.43257,0.00012
2008-09-04 21:00:00+00:00,1.4268,0.001
2008-09-06 21:00:00+00:00,1.43346,0.001
2008-09-07 21:00:00+00:00,1.41296,0.0002
2008-09-08 21:00:00+00:00,1.4132,0.00015
2008-09-09 21:00:00+00:00,1.39985,0.00016
2008-09-10 21:00:00+00:00,1.39974,0.0002
2008-09-11 21:00:00+00:00,1.4226,0.001
2008-09-12 21:00:00+00:00,1.42285,0.001
2008-09-13 21:00:00+00:00,1.43475,0.001
2008-09-14 21:00:00+00:00,1.42424,0.0003
2008-09-15 21:00:00+00:00,1.41312,0.0003
2008-09-16 21:00:00+00:00,1.43266,0.0003
2008-09-17 21:00:00+00:00,1.43494,0.0003
2008-09-18 21:00:00+00:00,1.44673,0.001
2008-09-19 21:00:00+00:00,1.44662,0.001
2008-09-20 21:00:00+00:00,1.44855,0.001
2008-09-21 21:00:00+00:00,1.47766,0.00025
2008-09-22 21:00:00+00:00,1.46487,0.0002
2008-09-23 21:00:00+00:00,1.46218,0.00025
2008-09-24 21:00:00+00:00,1.46093,0.0002
2008-09-25 21:00:00+00:00,1.46121,0.001
2008-09-27 21:00:00+00:00,1.45557,0.001
2008-09-28 21:00:00+00:00,1.44317,0.0004
2008-09-29 21:00:00+00:00,1.40922,0.00025
2008-09-30 21:00:00+00:00,1.4009,0.00025
2008-10-01 21:00:00+00:00,1.38206,0.0003
2008-10-02 21:00:00+00:00,1.3773,0.001
2008-10-03 21:00:00+00:00,1.37745,0.001
2008-10-04 21:00:00+00:00,1.3674,0.001
2008-10-05 21:00:00+00:00,1.34992,0.00035
2008-10-06 21:00:00+00:00,1.35889,0.0003
2008-10-07 21:00:00+00:00,1.3653,0.0003
2008-10-08 21:00:00+00:00,1.36044,0.0003
2008-10-09 21:00:00+00:00,1.34052,0.0015
2008-10-10 21:00:00+00:00,1.33998,0.0015
2008-10-11 21:00:00+00:00,1.35755,0.001
2008-10-12 21:00:00+00:00,1.35833,0.0003
2008-10-13 21:00:00+00:00,1.36186,0.00025
2008-10-14 21:00:00+00:00,1.34992,0.0003
2008-10-15 21:00:00+00:00,1.34558,0.0003
2008-10-16 21:00:00+00:00,1.34108,0.0015
2008-10-18 21:00:00+00:00,1.34285,0.0015
2008-10-19 21:00:00+00:00,1.33435,0.0002
2008-10-20 21:00:00+00:00,1.30633,0.0003
2008-10-21 21:00:00+00:00,1.28561,0.0003
2008-10-22 21:00:00+00:00,1.29344,0.0003
2008-10-23 21:00:00+00:00,1.26235,0.0015
2008-10-25 21:00:00+00:00,1.2561,0.0015
2008-10-26 21:00:00+00:00,1.24942,0.00025
2008-10-27 21:00:00+00:00,1.26824,0.0003
2008-10-28 21:00:00+00:00,1.29604,0.0003
2008-10-29 21:00:00+00:00,1.29144,0.0003
2008-10-30 21:00:00+00:00,1.27238,0.0015
2008-11-01 21:00:00+00:00,1.27479,0.001
2008-11-02 22:00:00+00:00,1.26431,0.0002
2008-11-03 22:00:00+00:00,1.2981,0.0003
2008-11-04 22:00:00+00:00,1.29557,0.0003
2008-11-05 22:00:00+00:00,1.27159,0.0003
2008-11-06 22:00:00+00:00,1.27184,0.001
2008-11-07 22:00:00+00:00,1.2716,0.001
2008-11-08 22:00:00+00:00,1.2816,0.001
2008-11-09 22:00:00+00:00,1.2751,0.00025
2008-11-10 22:00:00+00:00,1.25235,0.0003
2008-11-11 22:00:00+00:00,1.2506,0.0003
2008-11-12 22:00:00+00:00,1.2769,0.0003
2008-11-13 22:00:00+00:00,1.26047,0.001
2008-11-15 22:00:00+00:00,1.25361,0.001
2008-11-16 22:00:00+00:00,1.2651,0.00025
2008-11-17 22:00:00+00:00,1.26186,0.00025
2008-11-18 22:00:00+00:00,1.24892,0.00025
2008-11-19 22:00:00+00:00,1.24537,0.0003
2008-11-20 22:00:00+00:00,1.25873,0.001
2008-11-22 22:00:00+00:00,1.25908,0.001
2008-11-23 22:00:00+00:00,1.2957,0.0002
2008-11-24 22:00:00+00:00,1.30647,0.00025
2008-11-25 22:00:00+00:00,1.28794,0.00025
2008-11-26 22:00:00+00:00,1.29042,0.0003
2008-11-27 22:00:00+00:00,1.26909,0.001
2008-11-28 22:00:00+00:00,1.26909,0.001
2008-11-29 22:00:00+00:00,1.27155,0.001
2008-11-30 22:00:00+00:00,1.26102,0.00025
2008-12-01 22:00:00+00:00,1.27144,0.00025
2008-12-02 22:00:00+00:00,1.27158,0.00025
2008-12-03 22:00:00+00:00,1.27768,0.00025
2008-12-04 22:00:00+00:00,1.27162,0.001
2008-12-05 22:00:00+00:00,1.27188,0.001
2008-12-06 22:00:00+00:00,1.27296,0.001
2008-12-07 22:00:00+00:00,1.29637,0.00025
2008-12-08 22:00:00+00:00,1.29264,0.00025
2008-12-09 22:00:00+00:00,1.30229,0.00025
2008-12-10 22:00:00+00:00,1.3352,0.00025
2008-12-11 22:00:00+00:00,1.33674,0.001
2008-12-13 22:00:00+00:00,1.33676,0.0006
2008-12-14 22:00:00+00:00,1.36882,0.00025
2008-12-15 22:00:00+00:00,1.39997,0.0003
2008-12-16 22:00:00+00:00,1.44195,0.0003
2008-12-17 22:00:00+00:00,1.42463,0.0003
2008-12-18 22:00:00+00:00,1.39128,0.001
2008-12-20 22:00:00+00:00,1.39338,0.001
2008-12-21 22:00:00+00:00,1.39456,0.00025
2008-12-22 22:00:00+00:00,1.39265,0.0003
2008-12-23 22:00:00+00:00,1.40127,0.001
2008-12-24 22:00:00+00:00,1.40174,0.001
2008-12-25 22:00:00+00:00,1.40303,0.001
2008-12-26 22:00:00+00:00,1.40299,0.001
2008-12-27 22:00:00+00:00,1.4064,0.0008
2008-12-28 22:00:00+00:00,1.39276,0.0003
2008-12-29 22:00:00+00:00,1.40582,0.00025
2008-12-30 22:00:00+00:00,1.39759,0.001
2008-12-31 22:00:00+00:00,1.4044,0.001
2009-01-01 22:00:00+00:00,1.39211,0.001
2009-01-03 22:00:00+00:00,1.39065,0.0007
2009-01-04 22:00:00+00:00,1.36353,0.00022
2009-01-05 22:00:00+00:00,1.35365,0.00025
2009-01-06 22:00:00+00:00,1.3644,0.00025
2009-01-07 22:00:00+00:00,1.37025,0.0002
2009-01-08 22:00:00+00:00,1.34767,0.001
2009-01-09 22:00:00+00:00,1.34758,0.001
2009-01-10 22:00:00+00:00,1.34781,0.001
2009-01-11 22:00:00+00:00,1.3362,0.00025
2009-01-12 22:00:00+00:00,1.31821,0.0003
2009-01-13 22:00:00+00:00,1.31912,0.00012
2009-01-14 22:00:00+00:00,1.31166,0.00015
2009-01-15 22:00:00+00:00,1.32667,0.001
2009-01-17 22:00:00+00:00,1.33395,0.0007
2009-01-18 22:00:00+00:00,1.30688,0.00025
2009-01-19 22:00:00+00:00,1.29068,0.00025
2009-01-20 22:00:00+00:00,1.30237,0.00018
2009-01-21 22:00:00+00:00,1.30019,0.00012
2009-01-22 22:00:00+00:00,1.29879,0.001
2009-01-24 22:00:00+00:00,1.29661,0.001
2009-01-25 22:00:00+00:00,1.31886,0.00025
2009-01-26 22:00:00+00:00,1.31608,0.00025
2009-01-27 22:00:00+00:00,1.31666,0.00025
2009-01-28 22:00:00+00:00,1.29538,0.00025
2009-01-29 22:00:00+00:00,1.28127,0.001
2009-01-31 22:00:00+00:00,1.277,0.001
2009-02-01 22:00:00+00:00,1.28436,0.0002
2009-02-02 22:00:00+00:00,1.30409,0.00025
2009-02-03 22:00:00+00:00,1.28489,0.00022
2009-02-04 22:00:00+00:00,1.27915,0.00025
2009-02-05 22:00:00+00:00,1.29402,0.001
2009-02-06 22:00:00+00:00,1.29401,0.001
2009-02-07 22:00:00+00:00,1.2965,0.0007
2009-02-08 22:00:00+00:00,1.3003,0.00025
2009-02-09 22:00:00+00:00,1.2914,0.00025
2009-02-10 22:00:00+00:00,1.29062,9e-05
2009-02-11 22:00:00+00:00,1.28618,0.00025
2009-02-12 22:00:00+00:00,1.28624,0.001
2009-02-13 22:00:00+00:00,1.28623,0.001
2009-02-14 22:00:00+00:00,1.27828,0.001
2009-02-15 22:00:00+00:00,1.28026,0.00025
2009-02-16 22:00:00+00:00,1.2583,0.00021
2009-02-17 22:00:00+00:00,1.25305,0.00025
2009-02-18 22:00:00+00:00,1.26735,0.00025
2009-02-19 22:00:00+00:00,1.28264,0.001
2009-02-21 22:00:00+00:00,1.2806,0.001
2009-02-22 22:00:00+00:00,1.2695,0.00025
2009-02-23 22:00:00+00:00,1.28466,0.00025
2009-02-24 22:00:00+00:00,1.27234,0.00025
2009-02-25 22:00:00+00:00,1.27445,0.00025
2009-02-26 22:00:00+00:00,1.26686,0.001
2009-02-27 22:00:00+00:00,1.26716,0.001
2009-02-28 22:00:00+00:00,1.26315,0.001
2009-03-01 22:00:00+00:00,1.25778,0.00025
2009-03-02 22:00:00+00:00,1.25621,0.00025
2009-03-03 22:00:00+00:00,1.26611,0.00025
2009-03-04 22:00:00+00:00,1.254,0.00025
2009-03-05 22:00:00+00:00,1.26544,0.001
2009-03-07 22:00:00+00:00,1.26538,0.001
2009-03-08 21:00:00+00:00,1.26116,0.00025
2009-03-09 21:00:00+00:00,1.26823,0.00018
2009-03-10 21:00:00+00:00,1.28369,0.0002
2009-03-11 21:00:00+00:00,1.29146,0.00025
2009-03-12 21:00:00+00:00,1.29294,0.001
2009-03-13 21:00:00+00:00,1.29294,0.001
2009-03-14 21:00:00+00:00,1.28855,0.001
2009-03-15 21:00:00+00:00,1.29674,0.00025
2009-03-16 21:00:00+00:00,1.30174,0.00025
2009-03-17 21:00:00+00:00,1.34735,0.0003
2009-03-18 21:00:00+00:00,1.36648,0.00025
2009-03-19 21:00:00+00:00,1.35815,0.001
2009-03-20 21:00:00+00:00,1.35816,0.001
2009-03-21 21:00:00+00:00,1.36242,0.001
2009-03-22 21:00:00+00:00,1.3632,0.00025
2009-03-23 21:00:00+00:00,1.34684,0.00025
2009-03-24 21:00:00+00:00,1.35818,0.00025
2009-03-25 21:00:00+00:00,1.35264,0.00025
2009-03-26 21:00:00+00:00,1.3288,0.001
2009-03-27 21:00:00+00:00,1.32895,0.001
2009-03-28 21:00:00+00:00,1.32277,0.001
2009-03-29 21:00:00+00:00,1.31992,0.00025
2009-03-30 21:00:00+00:00,1.32508,0.00025
2009-03-31 21:00:00+00:00,1.3249,0.00025
2009-04-01 21:00:00+00:00,1.3461,0.00025
2009-04-02 21:00:00+00:00,1.34845,0.001
2009-04-04 21:00:00+00:00,1.35009,0.001
2009-04-05 21:00:00+00:00,1.34165,0.00025
2009-04-06 21:00:00+00:00,1.32724,0.00025
2009-04-07 21:00:00+00:00,1.3282,0.00025
2009-04-08 21:00:00+00:00,1.31692,0.00025
2009-04-09 21:00:00+00:00,1.31855,0.001
2009-04-11 21:00:00+00:00,1.3188,0.0006
2009-04-12 21:00:00+00:00,1.33675,0.0003
2009-04-13 21:00:00+00:00,1.32596,0.00025
2009-04-14 21:00:00+00:00,1.3227,0.0003
2009-04-15 21:00:00+00:00,1.31868,0.0003
2009-04-16 21:00:00+00:00,1.30447,0.001
2009-04-18 21:00:00+00:00,1.30622,0.001
2009-04-19 21:00:00+00:00,1.292,0.00025
2009-04-20 21:00:00+00:00,1.29498,0.00025
2009-04-21 21:00:00+00:00,1.30061,0.00025
2009-04-22 21:00:00+00:00,1.31436,0.00025
2009-04-23 21:00:00+00:00,1.3242,0.001
2009-04-25 21:00:00+00:00,1.32468,0.001
2009-04-26 21:00:00+00:00,1.30382,0.00025
2009-04-27 21:00:00+00:00,1.3149,0.00025
2009-04-28 21:00:00+00:00,1.32745,0.0003
2009-04-29 21:00:00+00:00,1.32298,0.00025
2009-04-30 21:00:00+00:00,1.32745,0.001
2009-05-01 21:00:00+00:00,1.32705,0.001
2009-05-02 21:00:00+00:00,1.32705,0.001
2009-05-03 21:00:00+00:00,1.34066,0.00025
2009-05-04 21:00:00+00:00,1.33296,0.00025
2009-05-05 21:00:00+00:00,1.33348,0.00025
2009-05-06 21:00:00+00:00,1.3391,0.001
2009-05-07 21:00:00+00:00,1.36333,0.001
2009-05-09 21:00:00+00:00,1.36473,0.001
2009-05-10 21:00:00+00:00,1.35824,0.00025
2009-05-11 21:00:00+00:00,1.36486,0.00025
2009-05-12 21:00:00+00:00,1.36,0.00021
2009-05-13 21:00:00+00:00,1.36395,0.00025
2009-05-14 21:00:00+00:00,1.34953,0.001
2009-05-16 21:00:00+00:00,1.34795,0.001
2009-05-17 21:00:00+00:00,1.35613,0.00012
2009-05-18 21:00:00+00:00,1.36298,0.00025
2009-05-19 21:00:00+00:00,1.37805,0.00025
2009-05-20 21:00:00+00:00,1.38906,0.0003
2009-05-21 21:00:00+00:00,1.39982,0.001
2009-05-23 21:00:00+00:00,1.40187,0.0005
2009-05-24 21:00:00+00:00,1.40172,0.0002
2009-05-25 21:00:00+00:00,1.3986,0.00025
2009-05-26 21:00:00+00:00,1.38276,0.00025
2009-05-27 21:00:00+00:00,1.39402,0.00025
2009-05-28 21:00:00+00:00,1.41575,0.001
2009-05-29 21:00:00+00:00,1.4149,0.001
2009-05-30 21:00:00+00:00,1.41445,0.0005
2009-05-31 21:00:00+00:00,1.41594,0.00025
2009-06-01 21:00:00+00:00,1.43028,0.00025
2009-06-02 21:00:00+00:00,1.4163,0.00025
2009-06-03 21:00:00+00:00,1.41848,0.00025
2009-06-04 21:00:00+00:00,1.39683,0.001
2009-06-06 21:00:00+00:00,1.39708,0.001
2009-06-07 21:00:00+00:00,1.39004,0.0002
2009-06-08 21:00:00+00:00,1.40642,0.00025
2009-06-09 21:00:00+00:00,1.39842,0.00025
2009-06-10 21:00:00+00:00,1.41082,0.00025
2009-06-11 21:00:00+00:00,1.40165,0.001
2009-06-13 21:00:00+00:00,1.39965,0.0006
2009-06-14 21:00:00+00:00,1.38026,0.00025
2009-06-15 21:00:00+00:00,1.3837,0.00025
2009-06-16 21:00:00+00:00,1.39426,0.00025
2009-06-17 21:00:00+00:00,1.39008,0.00025
2009-06-18 21:00:00+00:00,1.39365,0.001
2009-06-20 21:00:00+00:00,1.3949,0.0007
2009-06-21 21:00:00+00:00,1.38656,0.00025
2009-06-22 21:00:00+00:00,1.40774,0.00025
2009-06-23 21:00:00+00:00,1.39291,0.0002
2009-06-24 21:00:00+00:00,1.39884,0.00025
2009-06-25 21:00:00+00:00,1.40555,0.001
2009-06-26 21:00:00+00:00,1.4057,0.001
2009-06-27 21:00:00+00:00,1.40669,0.0008
2009-06-28 21:00:00+00:00,1.40823,0.0002
2009-06-29 21:00:00+00:00,1.40327,0.0002
2009-06-30 21:00:00+00:00,1.41417,0.0002
2009-07-01 21:00:00+00:00,1.40035,0.00025
2009-07-02 21:00:00+00:00,1.39801,0.001
2009-07-03 21:00:00+00:00,1.39796,0.001
2009-07-04 21:00:00+00:00,1.39586,0.0005
2009-07-05 21:00:00+00:00,1.39835,0.0002
2009-07-06 21:00:00+00:00,1.39239,0.0002
2009-07-07 21:00:00+00:00,1.3883,0.00025
2009-07-08 21:00:00+00:00,1.40198,0.00025
2009-07-09 21:00:00+00:00,1.39368,0.001
2009-07-11 21:00:00+00:00,1.39488,0.001
2009-07-12 21:00:00+00:00,1.39778,0.00022
2009-07-13 21:00:00+00:00,1.39657,0.0002
2009-07-14 21:00:00+00:00,1.41065,0.0002
2009-07-15 21:00:00+00:00,1.41482,0.0002
2009-07-16 21:00:00+00:00,1.41015,0.001
2009-07-18 21:00:00+00:00,1.40975,0.001
2009-07-19 21:00:00+00:00,1.42315,0.0002
2009-07-20 21:00:00+00:00,1.42255,0.00025
2009-07-21 21:00:00+00:00,1.42196,0.00025
2009-07-22 21:00:00+00:00,1.41422,0.00025
2009-07-23 21:00:00+00:00,1.42021,0.001
2009-07-25 21:00:00+00:00,1.42257,0.0007
2009-07-26 21:00:00+00:00,1.42314,0.00025
2009-07-27 21:00:00+00:00,1.41672,0.00025
2009-07-28 21:00:00+00:00,1.40498,0.0002
2009-07-29 21:00:00+00:00,1.40751,0.0002
2009-07-30 21:00:00+00:00,1.42571,0.001
2009-08-01 21:00:00+00:00,1.42677,0.0005
2009-08-02 21:00:00+00:00,1.44126,0.00025
2009-08-03 21:00:00+00:00,1.44078,0.0002
2009-08-04 21:00:00+00:00,1.44046,0.00025
2009-08-05 21:00:00+00:00,1.43456,0.00025
2009-08-06 21:00:00+00:00,1.41795,0.001
2009-08-07 21:00:00+00:00,1.41838,0.001
2009-08-08 21:00:00+00:00,1.4179,0.0007
2009-08-09 21:00:00+00:00,1.414,0.00022
2009-08-10 21:00:00+00:00,1.41501,0.00022
2009-08-11 21:00:00+00:00,1.41861,0.00022
2009-08-12 21:00:00+00:00,1.42926,0.00019
2009-08-13 21:00:00+00:00,1.42028,0.001
2009-08-14 21:00:00+00:00,1.4203,0.001
2009-08-15 21:00:00+00:00,1.4189,0.0007
2009-08-16 21:00:00+00:00,1.4083,0.00025
2009-08-17 21:00:00+00:00,1.41361,0.0002
2009-08-18 21:00:00+00:00,1.42237,0.0002
2009-08-19 21:00:00+00:00,1.42541,0.0002
2009-08-20 21:00:00+00:00,1.4326,0.001
2009-08-22 21:00:00+00:00,1.43325,0.0005
2009-08-23 21:00:00+00:00,1.4304,0.00025
2009-08-24 21:00:00+00:00,1.42974,0.00025
2009-08-25 21:00:00+00:00,1.42547,0.0002
2009-08-26 21:00:00+00:00,1.43418,0.00025
2009-08-27 21:00:00+00:00,1.43029,0.001
2009-08-29 21:00:00+00:00,1.43099,0.001
2009-08-30 21:00:00+00:00,1.4334,0.00021
2009-08-31 21:00:00+00:00,1.42236,0.0002
2009-09-01 21:00:00+00:00,1.42639,0.0002
2009-09-02 21:00:00+00:00,1.42521,0.0002
2009-09-03 21:00:00+00:00,1.4296,0.001
2009-09-04 21:00:00+00:00,1.42907,0.001
2009-09-05 21:00:00+00:00,1.4303,0.001
2009-09-06 21:00:00+00:00,1.43322,0.00025
2009-09-07 21:00:00+00:00,1.44782,0.00025
2009-09-08 21:00:00+00:00,1.45574,0.00025
2009-09-09 21:00:00+00:00,1.45818,0.00025
2009-09-10 21:00:00+00:00,1.45709,0.001
2009-09-12 21:00:00+00:00,1.46015,0.001
2009-09-13 21:00:00+00:00,1.46183,0.00012
2009-09-14 21:00:00+00:00,1.46576,9e-05
2009-09-15 21:00:00+00:00,1.47095,0.00012
2009-09-16 21:00:00+00:00,1.47416,0.00012
2009-09-17 21:00:00+00:00,1.47111,0.001
2009-09-19 21:00:00+00:00,1.47062,0.0006
2009-09-20 21:00:00+00:00,1.46801,0.0002
2009-09-21 21:00:00+00:00,1.47913,0.0002
2009-09-22 21:00:00+00:00,1.47351,0.0002
2009-09-23 21:00:00+00:00,1.46657,0.0002
2009-09-24 21:00:00+00:00,1.46893,0.001
2009-09-26 21:00:00+00:00,1.47042,0.0007
2009-09-27 21:00:00+00:00,1.46228,0.0002
2009-09-28 21:00:00+00:00,1.45883,0.0002
2009-09-29 21:00:00+00:00,1.46429,0.00018
2009-09-30 21:00:00+00:00,1.45458,0.0002
2009-10-01 21:00:00+00:00,1.45761,0.001
2009-10-02 21:00:00+00:00,1.45763,0.001
2009-10-03 21:00:00+00:00,1.46124,0.0007
2009-10-04 21:00:00+00:00,1.4648,0.0002
2009-10-05 21:00:00+00:00,1.4723,0.0002
2009-10-06 21:00:00+00:00,1.46908,0.0002
2009-10-07 21:00:00+00:00,1.47952,0.0002
2009-10-08 21:00:00+00:00,1.4732,0.001
2009-10-09 21:00:00+00:00,1.47307,0.001
2009-10-10 21:00:00+00:00,1.47225,0.0008
2009-10-11 21:00:00+00:00,1.47736,0.0002
2009-10-12 21:00:00+00:00,1.48542,0.0002
2009-10-13 21:00:00+00:00,1.49268,0.00018
2009-10-14 21:00:00+00:00,1.49479,0.0002
2009-10-15 21:00:00+00:00,1.4905,0.001
2009-10-16 21:00:00+00:00,1.49073,0.001
2009-10-17 21:00:00+00:00,1.48879,0.0006
2009-10-18 21:00:00+00:00,1.49637,0.0002
2009-10-19 21:00:00+00:00,1.49453,0.0002
2009-10-20 21:00:00+00:00,1.50163,0.0002
2009-10-21 21:00:00+00:00,1.5033,0.0002
2009-10-22 21:00:00+00:00,1.50082,0.001
2009-10-24 21:00:00+00:00,1.49949,0.0006
2009-10-25 21:00:00+00:00,1.4876,0.0002
2009-10-26 21:00:00+00:00,1.48039,0.0002
2009-10-27 21:00:00+00:00,1.47058,0.0002
2009-10-28 21:00:00+00:00,1.48224,0.0002
2009-10-29 21:00:00+00:00,1.47193,0.001
2009-10-30 21:00:00+00:00,1.47155,0.001
2009-10-31 21:00:00+00:00,1.47176,0.001
2009-11-01 22:00:00+00:00,1.47767,0.0002
2009-11-02 22:00:00+00:00,1.4724,0.0002
2009-11-03 22:00:00+00:00,1.48614,0.00025
2009-11-04 22:00:00+00:00,1.48708,0.0002
2009-11-05 22:00:00+00:00,1.48474,0.001
2009-11-06 22:00:00+00:00,1.48482,0.001
2009-11-07 22:00:00+00:00,1.48826,0.0005
2009-11-08 22:00:00+00:00,1.49993,0.0002
2009-11-09 22:00:00+00:00,1.49935,0.0002
2009-11-10 22:00:00+00:00,1.49872,0.0002
2009-11-11 22:00:00+00:00,1.48506,0.00015
2009-11-12 22:00:00+00:00,1.49026,0.001
2009-11-14 22:00:00+00:00,1.4919,0.00035
2009-11-15 22:00:00+00:00,1.49704,0.00015
2009-11-16 22:00:00+00:00,1.48761,0.0002
2009-11-17 22:00:00+00:00,1.49643,0.0002
2009-11-18 22:00:00+00:00,1.49256,0.00018
2009-11-19 22:00:00+00:00,1.48616,0.001
2009-11-20 22:00:00+00:00,1.48633,0.001
2009-11-21 22:00:00+00:00,1.48576,0.0004
2009-11-22 22:00:00+00:00,1.49608,0.0002
2009-11-23 22:00:00+00:00,1.49684,0.00018
2009-11-24 22:00:00+00:00,1.51341,0.00018
2009-11-25 22:00:00+00:00,1.50199,0.0003
2009-11-26 22:00:00+00:00,1.49888,0.001
2009-11-27 22:00:00+00:00,1.49896,0.001
2009-11-28 22:00:00+00:00,1.5011,0.0005
2009-11-29 22:00:00+00:00,1.50046,0.00018
2009-11-30 22:00:00+00:00,1.50809,0.00018
2009-12-01 22:00:00+00:00,1.50447,0.00018
2009-12-02 22:00:00+00:00,1.50526,0.00018
2009-12-03 22:00:00+00:00,1.48578,0.001
2009-12-04 22:00:00+00:00,1.48558,0.001
2009-12-05 22:00:00+00:00,1.48568,0.0003
2009-12-06 22:00:00+00:00,1.48269,0.00018
2009-12-07 22:00:00+00:00,1.47033,0.00018
2009-12-08 22:00:00+00:00,1.47248,0.00018
2009-12-09 22:00:00+00:00,1.47318,0.00018
2009-12-10 22:00:00+00:00,1.4615,0.001
2009-12-11 22:00:00+00:00,1.46165,0.001
2009-12-12 22:00:00+00:00,1.46273,0.0005
2009-12-13 22:00:00+00:00,1.46562,0.00018
2009-12-14 22:00:00+00:00,1.45379,0.00018
2009-12-15 22:00:00+00:00,1.45315,0.00018
2009-12-16 22:00:00+00:00,1.43379,0.00018
2009-12-17 22:00:00+00:00,1.43376,0.001
2009-12-18 22:00:00+00:00,1.43381,0.001
2009-12-19 22:00:00+00:00,1.43122,0.0004
2009-12-20 22:00:00+00:00,1.42771,0.00018
2009-12-21 22:00:00+00:00,1.42489,0.0002
2009-12-22 22:00:00+00:00,1.4337,0.0002
2009-12-23 22:00:00+00:00,1.43802,0.001
2009-12-24 22:00:00+00:00,1.4388,0.001
2009-12-26 22:00:00+00:00,1.43892,0.001
2009-12-27 22:00:00+00:00,1.43793,0.00018
2009-12-28 22:00:00+00:00,1.43535,0.00018
2009-12-29 22:00:00+00:00,1.4339,0.00018
2009-12-30 22:00:00+00:00,1.43252,0.001
2009-12-31 22:00:00+00:00,1.4312,0.001
2010-01-02 22:00:00+00:00,1.43036,0.0004
2010-01-03 22:00:00+00:00,1.44127,0.00018
2010-01-04 22:00:00+00:00,1.4365,0.0002
2010-01-05 22:00:00+00:00,1.44078,0.00018
2010-01-06 22:00:00+00:00,1.43079,0.0002
2010-01-07 22:00:00+00:00,1.44055,0.001
2010-01-08 22:00:00+00:00,1.44098,0.001
2010-01-09 22:00:00+00:00,1.44268,0.0003
2010-01-10 22:00:00+00:00,1.45132,0.00018
2010-01-11 22:00:00+00:00,1.44858,0.00018
2010-01-12 22:00:00+00:00,1.45105,0.00018
2010-01-13 22:00:00+00:00,1.44996,0.00018
2010-01-14 22:00:00+00:00,1.43863,0.001
2010-01-15 22:00:00+00:00,1.43861,0.001
2010-01-16 22:00:00+00:00,1.43562,0.0006
2010-01-17 22:00:00+00:00,1.43836,0.0003
2010-01-18 22:00:00+00:00,1.42873,0.00018
2010-01-19 22:00:00+00:00,1.41061,0.00018
2010-01-20 22:00:00+00:00,1.40842,0.00018
2010-01-21 22:00:00+00:00,1.41362,0.001
2010-01-22 22:00:00+00:00,1.41357,0.001
2010-01-23 22:00:00+00:00,1.41575,0.0003
2010-01-24 22:00:00+00:00,1.41513,0.00018
2010-01-25 22:00:00+00:00,1.40719,0.0002
2010-01-26 22:00:00+00:00,1.40239,0.00018
2010-01-27 22:00:00+00:00,1.3971,0.00025
2010-01-28 22:00:00+00:00,1.38624,0.001
2010-01-29 22:00:00+00:00,1.38624,0.001
2010-01-30 22:00:00+00:00,1.38645,0.00025
2010-01-31 22:00:00+00:00,1.39306,0.00018
2010-02-01 22:00:00+00:00,1.39644,0.00018
2010-02-02 22:00:00+00:00,1.38937,0.0002
2010-02-03 22:00:00+00:00,1.37232,0.0002
2010-02-04 22:00:00+00:00,1.3679,0.001
2010-02-05 22:00:00+00:00,1.3679,0.001
2010-02-06 22:00:00+00:00,1.36602,0.00036
2010-02-07 22:00:00+00:00,1.36489,0.0002
2010-02-08 22:00:00+00:00,1.37974,0.0002
2010-02-09 22:00:00+00:00,1.37373,0.00018
2010-02-10 22:00:00+00:00,1.36933,0.0002
2010-02-11 22:00:00+00:00,1.36318,0.001
2010-02-12 22:00:00+00:00,1.36333,0.001
2010-02-13 22:00:00+00:00,1.36267,0.0005
2010-02-14 22:00:00+00:00,1.35982,0.0002
2010-02-15 22:00:00+00:00,1.37706,0.00018
2010-02-16 22:00:00+00:00,1.36066,0.00018
2010-02-17 22:00:00+00:00,1.3527,0.00023
2010-02-18 22:00:00+00:00,1.36124,0.001
2010-02-19 22:00:00+00:00,1.3612,0.001
2010-02-20 22:00:00+00:00,1.36393,0.0004
2010-02-21 22:00:00+00:00,1.35958,0.00018
2010-02-22 22:00:00+00:00,1.35073,0.00018
2010-02-23 22:00:00+00:00,1.35398,0.00018
2010-02-24 22:00:00+00:00,1.35484,0.00018
2010-02-25 22:00:00+00:00,1.36318,0.001
2010-02-26 22:00:00+00:00,1.36288,0.001
2010-02-27 22:00:00+00:00,1.36246,0.00035
