time,EURUSD,GBPUSD,EURAUD
2019-07-17 22:40:00+00:00,1.12271,1.243285,1.60151
2019-07-17 23:00:00+00:00,1.12283,1.243325,1.60125
2019-07-17 23:20:00+00:00,1.12279,1.24325,1.60119
2019-07-17 23:40:00+00:00,1.1227200000000002,1.2434049999999999,1.601995
2019-07-18 00:00:00+00:00,1.122635,1.2430350000000001,1.601805
2019-07-18 00:20:00+00:00,1.122795,1.24293,1.60231
2019-07-18 00:40:00+00:00,1.1237549999999998,1.243345,1.6031799999999998
2019-07-18 01:00:00+00:00,1.12369,1.24342,1.602215
2019-07-18 01:20:00+00:00,1.1233549999999999,1.243275,1.600095
2019-07-18 01:40:00+00:00,1.12337,1.2435999999999998,1.601045
2019-07-18 02:00:00+00:00,1.123495,1.243675,1.600495
2019-07-18 02:20:00+00:00,1.1235,1.243745,1.599525
2019-07-18 02:40:00+00:00,1.123905,1.24404,1.59922
2019-07-18 03:00:00+00:00,1.12388,1.243925,1.59911
2019-07-18 03:20:00+00:00,1.12412,1.243925,1.59835
2019-07-18 03:40:00+00:00,1.1239350000000001,1.24383,1.598635
2019-07-18 04:00:00+00:00,1.1238549999999998,1.24373,1.5987850000000001
2019-07-18 04:20:00+00:00,1.1239299999999999,1.2437550000000002,1.599185
2019-07-18 04:40:00+00:00,1.1236549999999998,1.24383,1.5988449999999998
2019-07-18 05:00:00+00:00,1.1237,1.243725,1.59839
2019-07-18 05:20:00+00:00,1.123675,1.24365,1.597975
2019-07-18 05:40:00+00:00,1.1239599999999998,1.243845,1.597975
2019-07-18 06:00:00+00:00,1.12437,1.2444449999999998,1.5974899999999999
2019-07-18 06:20:00+00:00,1.12398,1.243825,1.59753
2019-07-18 06:40:00+00:00,1.123765,1.243815,1.5975199999999998
2019-07-18 07:00:00+00:00,1.1241700000000001,1.24624,1.597525
2019-07-18 07:20:00+00:00,1.124025,1.2461449999999998,1.597685
2019-07-18 07:40:00+00:00,1.123915,1.24658,1.59809
2019-07-18 08:00:00+00:00,1.1239649999999999,1.24751,1.59833
2019-07-18 08:20:00+00:00,1.123995,1.248,1.598685
2019-07-18 08:40:00+00:00,1.12395,1.2480149999999999,1.5980599999999998
2019-07-18 09:00:00+00:00,1.12378,1.247935,1.597105
2019-07-18 09:20:00+00:00,1.12297,1.24615,1.59702
2019-07-18 09:40:00+00:00,1.123185,1.246735,1.597425
2019-07-18 10:00:00+00:00,1.12297,1.2479900000000002,1.596865
2019-07-18 10:20:00+00:00,1.12086,1.24727,1.5946049999999998
2019-07-18 10:40:00+00:00,1.12132,1.247865,1.5947200000000001
2019-07-18 11:00:00+00:00,1.121445,1.24826,1.5949950000000002
2019-07-18 11:20:00+00:00,1.12216,1.2489400000000002,1.59485
2019-07-18 11:40:00+00:00,1.12195,1.2487549999999998,1.5946799999999999
2019-07-18 12:00:00+00:00,1.1216700000000002,1.24829,1.59435
2019-07-18 12:20:00+00:00,1.12162,1.24858,1.59412
2019-07-18 12:40:00+00:00,1.12168,1.24761,1.594915
2019-07-18 13:00:00+00:00,1.1217,1.247565,1.594955
2019-07-18 13:20:00+00:00,1.12151,1.2470700000000001,1.5953499999999998
2019-07-18 13:40:00+00:00,1.121665,1.247815,1.594525
2019-07-18 14:00:00+00:00,1.122105,1.2478049999999998,1.594535
2019-07-18 14:20:00+00:00,1.122185,1.248675,1.59324
2019-07-18 14:40:00+00:00,1.12181,1.248235,1.593365
2019-07-18 15:00:00+00:00,1.1222,1.248695,1.5935
2019-07-18 15:20:00+00:00,1.12278,1.2489350000000001,1.59436
2019-07-18 15:40:00+00:00,1.122765,1.24934,1.594195
2019-07-18 16:00:00+00:00,1.12227,1.248735,1.593885
2019-07-18 16:20:00+00:00,1.12266,1.24912,1.59433
2019-07-18 16:40:00+00:00,1.12242,1.247915,1.5943200000000002
2019-07-18 17:00:00+00:00,1.1227200000000002,1.24816,1.5948149999999999
2019-07-18 17:20:00+00:00,1.122675,1.248335,1.59499
2019-07-18 17:40:00+00:00,1.12345,1.2491,1.59551
2019-07-18 18:00:00+00:00,1.12461,1.250305,1.594775
2019-07-18 18:20:00+00:00,1.1266450000000001,1.252625,1.5943399999999999
2019-07-18 18:40:00+00:00,1.12684,1.25429,1.5942399999999999
2019-07-18 19:00:00+00:00,1.127325,1.2545549999999999,1.594335
2019-07-18 19:20:00+00:00,1.12747,1.25493,1.59404
2019-07-18 19:40:00+00:00,1.127575,1.255465,1.594415
2019-07-18 20:00:00+00:00,1.12735,1.25486,1.5941450000000001
2019-07-18 20:20:00+00:00,1.1275549999999999,1.25464,1.594055
2019-07-18 20:40:00+00:00,1.127695,1.2548700000000002,1.59378
2019-07-18 21:00:00+00:00,1.12776,1.255,1.59438
2019-07-18 21:20:00+00:00,1.12773,1.25508,1.5938299999999999
2019-07-18 21:40:00+00:00,1.12774,1.25468,1.59392
2019-07-18 22:00:00+00:00,1.126875,1.254385,1.593405
2019-07-18 22:20:00+00:00,1.125245,1.253255,1.59371
2019-07-18 22:40:00+00:00,1.12495,1.252995,1.594025
2019-07-18 23:00:00+00:00,1.1255899999999999,1.253575,1.594125
2019-07-18 23:20:00+00:00,1.12584,1.25406,1.59351
2019-07-18 23:40:00+00:00,1.126105,1.2542799999999998,1.59323
2019-07-19 00:00:00+00:00,1.12625,1.2544899999999999,1.5930600000000001
2019-07-19 00:20:00+00:00,1.12616,1.2544799999999998,1.59343
2019-07-19 00:40:00+00:00,1.126105,1.2548,1.593045
2019-07-19 01:00:00+00:00,1.12631,1.2548,1.592025
2019-07-19 01:20:00+00:00,1.1259350000000001,1.2544499999999998,1.592155
2019-07-19 01:40:00+00:00,1.12637,1.255115,1.59186
2019-07-19 02:00:00+00:00,1.12647,1.25502,1.5925049999999998
2019-07-19 02:20:00+00:00,1.12627,1.25463,1.59372
2019-07-19 02:40:00+00:00,1.12678,1.25522,1.5937299999999999
2019-07-19 03:00:00+00:00,1.126665,1.2550599999999998,1.593075
2019-07-19 03:20:00+00:00,1.12653,1.2548,1.5928200000000001
2019-07-19 03:40:00+00:00,1.126255,1.254725,1.5928200000000001
2019-07-19 04:00:00+00:00,1.12635,1.25462,1.59265
2019-07-19 04:20:00+00:00,1.1260249999999998,1.2541950000000002,1.593125
2019-07-19 04:40:00+00:00,1.12595,1.25378,1.5935549999999998
2019-07-19 05:00:00+00:00,1.126025,1.253605,1.593445
2019-07-19 05:20:00+00:00,1.12566,1.2530899999999998,1.59369
2019-07-19 05:40:00+00:00,1.1256549999999999,1.253,1.59361
2019-07-19 06:00:00+00:00,1.12627,1.25325,1.5934149999999998
2019-07-19 06:20:00+00:00,1.1263,1.25188,1.59423
2019-07-19 06:40:00+00:00,1.12588,1.2520099999999998,1.59433
2019-07-19 07:00:00+00:00,1.12615,1.25208,1.59435
2019-07-19 07:20:00+00:00,1.12573,1.253005,1.593595
2019-07-19 07:40:00+00:00,1.12648,1.2529299999999999,1.594795
2019-07-19 08:00:00+00:00,1.12575,1.25222,1.593745
2019-07-19 08:20:00+00:00,1.12539,1.25229,1.59406
2019-07-19 08:40:00+00:00,1.1251149999999999,1.251415,1.59396
2019-07-19 09:00:00+00:00,1.1248,1.252025,1.5935549999999998
2019-07-19 09:20:00+00:00,1.124425,1.25185,1.5936299999999999
2019-07-19 09:40:00+00:00,1.12385,1.2525,1.593005
2019-07-19 10:00:00+00:00,1.1237549999999998,1.2527700000000002,1.59274
2019-07-19 10:20:00+00:00,1.1235899999999999,1.2538049999999998,1.5917299999999999
2019-07-19 10:40:00+00:00,1.12383,1.2542149999999999,1.592335
2019-07-19 11:00:00+00:00,1.12327,1.2529649999999999,1.592415
2019-07-19 11:20:00+00:00,1.123695,1.2531,1.5936350000000001
2019-07-19 11:40:00+00:00,1.123215,1.2538850000000001,1.5921150000000002
2019-07-19 12:00:00+00:00,1.122285,1.252045,1.59069
2019-07-19 12:20:00+00:00,1.1224150000000002,1.252085,1.591635
2019-07-19 12:40:00+00:00,1.12256,1.2514049999999999,1.591275
2019-07-19 13:00:00+00:00,1.1226349999999998,1.251745,1.5905649999999998
2019-07-19 13:20:00+00:00,1.122515,1.25194,1.5900299999999998
2019-07-19 13:40:00+00:00,1.123425,1.253395,1.5907799999999999
2019-07-19 14:00:00+00:00,1.1233799999999998,1.253015,1.59085
2019-07-19 14:20:00+00:00,1.12284,1.25177,1.59164
2019-07-19 14:40:00+00:00,1.122175,1.25022,1.592295
2019-07-19 15:00:00+00:00,1.12147,1.24994,1.59163
2019-07-19 15:20:00+00:00,1.12215,1.25039,1.59305
2019-07-19 15:40:00+00:00,1.122055,1.249815,1.593245
2019-07-19 16:00:00+00:00,1.12284,1.2509899999999998,1.5921100000000001
2019-07-19 16:20:00+00:00,1.12268,1.25019,1.5921049999999999
2019-07-19 16:40:00+00:00,1.122875,1.2503099999999998,1.59236
2019-07-19 17:00:00+00:00,1.12242,1.25019,1.592125
2019-07-19 17:20:00+00:00,1.1226200000000002,1.2502950000000002,1.59229
2019-07-19 17:40:00+00:00,1.1224399999999999,1.250215,1.591715
2019-07-19 18:00:00+00:00,1.120945,1.2485700000000002,1.592095
2019-07-19 18:20:00+00:00,1.12151,1.249555,1.5921299999999998
2019-07-19 18:40:00+00:00,1.12191,1.2499149999999999,1.592905
2019-07-19 19:00:00+00:00,1.1217899999999998,1.24965,1.593235
2019-07-19 19:20:00+00:00,1.1217700000000002,1.249985,1.593025
2019-07-19 19:40:00+00:00,1.12189,1.2500850000000001,1.592805
2019-07-19 20:00:00+00:00,1.122225,1.250245,1.5931799999999998
2019-07-19 20:20:00+00:00,1.121785,1.2498200000000002,1.593145
2019-07-19 20:40:00+00:00,1.122055,1.250335,1.59327
2019-07-19 21:00:00+00:00,,1.250405,
2019-07-21 21:00:00+00:00,1.1216549999999998,1.25113,1.59269
2019-07-21 21:20:00+00:00,1.121785,1.250765,1.59215
2019-07-21 21:40:00+00:00,1.1218,1.2507,1.592555
2019-07-21 22:00:00+00:00,1.1217549999999998,1.250625,1.592185
2019-07-21 22:20:00+00:00,1.12174,1.25048,1.59284
2019-07-21 22:40:00+00:00,1.12178,1.25059,1.593195
2019-07-21 23:00:00+00:00,1.1215700000000002,1.2506950000000001,1.5924049999999998
2019-07-21 23:20:00+00:00,1.121745,1.251195,1.592665
2019-07-21 23:40:00+00:00,1.121765,1.2511299999999999,1.592735
2019-07-22 00:00:00+00:00,1.121815,1.251205,1.5923049999999999
2019-07-22 00:20:00+00:00,1.12181,1.251135,1.592335
2019-07-22 00:40:00+00:00,1.1211600000000002,1.250285,1.59251
2019-07-22 01:00:00+00:00,1.12124,1.2504549999999999,1.59183
2019-07-22 01:20:00+00:00,1.120995,1.250205,1.592445
2019-07-22 01:40:00+00:00,1.12143,1.2504849999999998,1.59219
2019-07-22 02:00:00+00:00,1.121375,1.2504849999999998,1.59216
2019-07-22 02:20:00+00:00,1.12168,1.250625,1.59304
2019-07-22 02:40:00+00:00,1.121745,1.25062,1.5935199999999998
2019-07-22 03:00:00+00:00,1.121615,1.2504,1.593435
2019-07-22 03:20:00+00:00,1.121885,1.2505000000000002,1.59325
2019-07-22 03:40:00+00:00,1.12182,1.250555,1.5931799999999998
2019-07-22 04:00:00+00:00,1.12179,1.250315,1.59301
2019-07-22 04:20:00+00:00,1.121695,1.2501099999999998,1.59305
2019-07-22 04:40:00+00:00,1.121795,1.25035,1.593345
2019-07-22 05:00:00+00:00,1.12164,1.2503099999999998,1.592935
2019-07-22 05:20:00+00:00,1.1216549999999998,1.250435,1.593235
2019-07-22 05:40:00+00:00,1.12185,1.250405,1.594085
2019-07-22 06:00:00+00:00,1.121425,1.2495450000000001,1.594735
2019-07-22 06:20:00+00:00,1.1216050000000002,1.249715,1.59466
2019-07-22 06:40:00+00:00,1.12229,1.2510400000000002,1.5951549999999999
2019-07-22 07:00:00+00:00,1.12188,1.249335,1.5944699999999998
2019-07-22 07:20:00+00:00,1.1217549999999998,1.2481300000000002,1.594335
2019-07-22 07:40:00+00:00,1.121955,1.24805,1.5938700000000001
2019-07-22 08:00:00+00:00,1.121805,1.24865,1.5938649999999999
2019-07-22 08:20:00+00:00,1.12171,1.247315,1.5926399999999998
2019-07-22 08:40:00+00:00,1.12174,1.2464950000000001,1.59285
2019-07-22 09:00:00+00:00,1.12137,1.246585,1.5934400000000002
2019-07-22 09:20:00+00:00,1.12174,1.24656,1.5934
2019-07-22 09:40:00+00:00,1.121715,1.246725,1.59317
2019-07-22 10:00:00+00:00,1.121905,1.2466700000000002,1.592565
2019-07-22 10:20:00+00:00,1.122315,1.24715,1.59182
2019-07-22 10:40:00+00:00,1.122185,1.2469,1.59134
2019-07-22 11:00:00+00:00,1.12184,1.246585,1.59175
2019-07-22 11:20:00+00:00,1.121185,1.24601,1.59132
2019-07-22 11:40:00+00:00,1.12082,1.245775,1.590065
2019-07-22 12:00:00+00:00,1.12117,1.246285,1.5904200000000002
2019-07-22 12:20:00+00:00,1.1219,1.247525,1.590375
2019-07-22 12:40:00+00:00,1.1218050000000002,1.24714,1.59069
2019-07-22 13:00:00+00:00,1.1220750000000002,1.248075,1.5911650000000002
2019-07-22 13:20:00+00:00,1.1220700000000001,1.248455,1.591485
2019-07-22 13:40:00+00:00,1.122385,1.2485950000000001,1.5926049999999998
2019-07-22 14:00:00+00:00,1.121525,1.2474500000000002,1.5926049999999998
2019-07-22 14:20:00+00:00,1.1216750000000002,1.24874,1.59236
2019-07-22 14:40:00+00:00,1.12221,1.24981,1.59279
2019-07-22 15:00:00+00:00,1.12173,1.2485950000000001,1.59239
2019-07-22 15:20:00+00:00,1.121505,1.2481049999999998,1.592285
2019-07-22 15:40:00+00:00,1.12143,1.247375,1.592645
2019-07-22 16:00:00+00:00,1.121375,1.2474100000000001,1.593195
2019-07-22 16:20:00+00:00,1.12182,1.2476200000000002,1.593515
2019-07-22 16:40:00+00:00,1.12185,1.24812,1.593305
2019-07-22 17:00:00+00:00,1.121745,1.24842,1.593175
2019-07-22 17:20:00+00:00,1.1216849999999998,1.2483950000000001,1.593135
2019-07-22 17:40:00+00:00,1.1218700000000001,1.2485600000000001,1.5931950000000001
2019-07-22 18:00:00+00:00,1.12164,1.24832,1.59353
2019-07-22 18:20:00+00:00,1.121395,1.248185,1.593425
2019-07-22 18:40:00+00:00,1.121085,1.248255,1.593235
2019-07-22 19:00:00+00:00,1.12129,1.2478699999999998,1.593885
2019-07-22 19:20:00+00:00,1.120745,1.24737,1.593175
2019-07-22 19:40:00+00:00,1.121125,1.2479049999999998,1.593125
2019-07-22 20:00:00+00:00,1.1208550000000002,1.24755,1.593045
2019-07-22 20:20:00+00:00,1.120775,1.24751,1.592875
2019-07-22 20:40:00+00:00,1.1208900000000002,1.24768,1.593155
2019-07-22 21:00:00+00:00,1.12094,1.24781,1.59336
2019-07-22 21:20:00+00:00,1.12086,1.24766,1.59334
2019-07-22 21:40:00+00:00,1.1209200000000001,1.2477200000000002,1.593465
2019-07-22 22:00:00+00:00,1.120825,1.2477850000000001,1.593205
2019-07-22 22:20:00+00:00,1.1207200000000002,1.24768,1.59368
2019-07-22 22:40:00+00:00,1.12086,1.24768,1.59374
2019-07-22 23:00:00+00:00,1.12079,1.247735,1.59324
2019-07-22 23:20:00+00:00,1.120835,1.247845,1.59349
2019-07-22 23:40:00+00:00,1.12043,1.2472299999999998,1.593955
2019-07-23 00:00:00+00:00,1.120565,1.2472299999999998,1.593365
2019-07-23 00:20:00+00:00,1.120535,1.2474399999999999,1.594165
2019-07-23 00:40:00+00:00,1.12046,1.247225,1.5940299999999998
2019-07-23 01:00:00+00:00,1.11972,1.246465,1.594095
2019-07-23 01:20:00+00:00,1.119975,1.24664,1.59385
2019-07-23 01:40:00+00:00,1.1199700000000001,1.246715,1.59335
2019-07-23 02:00:00+00:00,1.120025,1.246695,1.5934149999999998
2019-07-23 02:20:00+00:00,1.11983,1.24625,1.59378
2019-07-23 02:40:00+00:00,1.1199249999999998,1.246255,1.59404
2019-07-23 03:00:00+00:00,1.119825,1.24636,1.5936299999999999
2019-07-23 03:20:00+00:00,1.119475,1.24606,1.59364
2019-07-23 03:40:00+00:00,1.119525,1.24602,1.59381
2019-07-23 04:00:00+00:00,1.11922,1.24574,1.593915
2019-07-23 04:20:00+00:00,1.11909,1.2456,1.594265
2019-07-23 04:40:00+00:00,1.119225,1.24578,1.59397
2019-07-23 05:00:00+00:00,1.119045,1.2454649999999998,1.59414
2019-07-23 05:20:00+00:00,1.11904,1.245375,1.59426
2019-07-23 05:40:00+00:00,1.11893,1.245365,1.59433
2019-07-23 06:00:00+00:00,1.11892,1.245285,1.593685
2019-07-23 06:20:00+00:00,1.1191,1.24594,1.59355
2019-07-23 06:40:00+00:00,1.118955,1.2455,1.593385
2019-07-23 07:00:00+00:00,1.11866,1.243945,1.59312
2019-07-23 07:20:00+00:00,1.11915,1.2439799999999999,1.593785
2019-07-23 07:40:00+00:00,1.1193300000000002,1.244145,1.594065
2019-07-23 08:00:00+00:00,1.118865,1.243475,1.59312
2019-07-23 08:20:00+00:00,1.11842,1.242965,1.5924649999999998
2019-07-23 08:40:00+00:00,1.1183,1.24288,1.591645
2019-07-23 09:00:00+00:00,1.1182450000000002,1.2429,1.59208
2019-07-23 09:20:00+00:00,1.118205,1.24443,1.5918800000000002
2019-07-23 09:40:00+00:00,1.117695,1.24397,1.592355
2019-07-23 10:00:00+00:00,1.117725,1.24485,1.589975
2019-07-23 10:20:00+00:00,1.11815,1.245755,1.59008
2019-07-23 10:40:00+00:00,1.1181299999999998,1.246025,1.5903200000000002
2019-07-23 11:00:00+00:00,1.1180750000000002,1.2469450000000002,1.58988
2019-07-23 11:20:00+00:00,1.118235,1.24701,1.59027
2019-07-23 11:40:00+00:00,1.11727,1.24582,1.5900500000000002
2019-07-23 12:00:00+00:00,1.117105,1.244605,1.58961
2019-07-23 12:20:00+00:00,1.1172149999999998,1.244665,1.5899100000000002
2019-07-23 12:40:00+00:00,1.116895,1.244725,1.590255
2019-07-23 13:00:00+00:00,1.1167349999999998,1.24376,1.590765
2019-07-23 13:20:00+00:00,1.1159700000000001,1.2434450000000001,1.59267
2019-07-23 13:40:00+00:00,1.11604,1.24456,1.5937800000000002
2019-07-23 14:00:00+00:00,1.11581,1.2453100000000001,1.5932499999999998
2019-07-23 14:20:00+00:00,1.115765,1.2446199999999998,1.59321
2019-07-23 14:40:00+00:00,1.114845,1.243735,1.592295
2019-07-23 15:00:00+00:00,1.11575,1.244435,1.5927799999999999
2019-07-23 15:20:00+00:00,1.1153149999999998,1.243925,1.593215
2019-07-23 15:40:00+00:00,1.1156100000000002,1.244825,1.59396
2019-07-23 16:00:00+00:00,1.11546,1.244625,1.593385
2019-07-23 16:20:00+00:00,1.115265,1.2434049999999999,1.592905
2019-07-23 16:40:00+00:00,1.115065,1.2439200000000001,1.59251
2019-07-23 17:00:00+00:00,1.11546,1.244805,1.593075
2019-07-23 17:20:00+00:00,1.1156,1.245025,1.593345
2019-07-23 17:40:00+00:00,1.1153549999999999,1.2449050000000002,1.59239
2019-07-23 18:00:00+00:00,1.115135,1.245315,1.5920550000000002
2019-07-23 18:20:00+00:00,1.115125,1.2446000000000002,1.5921500000000002
2019-07-23 18:40:00+00:00,1.11503,1.244215,1.592355
2019-07-23 19:00:00+00:00,1.1150250000000002,1.2440200000000001,1.592195
2019-07-23 19:20:00+00:00,1.115155,1.2440149999999999,1.592265
2019-07-23 19:40:00+00:00,1.1148950000000002,1.2438200000000001,1.59181
2019-07-23 20:00:00+00:00,1.11471,1.2436399999999999,1.5917649999999999
2019-07-23 20:20:00+00:00,1.11501,1.24383,1.59176
2019-07-23 20:40:00+00:00,1.11515,1.24396,1.59191
2019-07-23 21:00:00+00:00,1.11526,1.24412,1.5921049999999999
2019-07-23 21:20:00+00:00,1.1152,1.24381,1.592415
2019-07-23 21:40:00+00:00,1.11521,1.24384,1.5920800000000002
2019-07-23 22:00:00+00:00,1.115205,1.2437550000000002,1.592395
2019-07-23 22:20:00+00:00,1.115275,1.24394,1.5925200000000002
2019-07-23 22:40:00+00:00,1.1152099999999998,1.24384,1.59267
2019-07-23 23:00:00+00:00,1.115135,1.243595,1.594105
2019-07-23 23:20:00+00:00,1.1150149999999999,1.24351,1.593735
2019-07-23 23:40:00+00:00,1.1150950000000002,1.243745,1.594095
2019-07-24 00:00:00+00:00,1.114555,1.2435,1.595
2019-07-24 00:20:00+00:00,1.114455,1.24347,1.59551
2019-07-24 00:40:00+00:00,1.11484,1.2439799999999999,1.5961450000000001
2019-07-24 01:00:00+00:00,1.11469,1.243715,1.59609
2019-07-24 01:20:00+00:00,1.11449,1.243305,1.5964399999999999
2019-07-24 01:40:00+00:00,1.11461,1.24324,1.59699
2019-07-24 02:00:00+00:00,1.114495,1.2432,1.5967799999999999
2019-07-24 02:20:00+00:00,1.114365,1.2431100000000002,1.5969200000000001
2019-07-24 02:40:00+00:00,1.114535,1.243305,1.5966850000000001
2019-07-24 03:00:00+00:00,1.11458,1.24334,1.596565
2019-07-24 03:20:00+00:00,1.114465,1.242955,1.596625
2019-07-24 03:40:00+00:00,1.11437,1.2430949999999998,1.5964550000000002
2019-07-24 04:00:00+00:00,1.11436,1.243345,1.596015
2019-07-24 04:20:00+00:00,1.11436,1.24335,1.59616
2019-07-24 04:40:00+00:00,1.114535,1.2436250000000002,1.596335
2019-07-24 05:00:00+00:00,1.11427,1.2434049999999999,1.596575
2019-07-24 05:20:00+00:00,1.11431,1.24379,1.596375
2019-07-24 05:40:00+00:00,1.114745,1.2440449999999998,1.59633
2019-07-24 06:00:00+00:00,1.11511,1.24479,1.59643
2019-07-24 06:20:00+00:00,1.11505,1.244625,1.59709
2019-07-24 06:40:00+00:00,1.115215,1.2445,1.59655
2019-07-24 07:00:00+00:00,1.1145550000000002,1.24409,1.596335
2019-07-24 07:20:00+00:00,1.113585,1.24366,1.59502
2019-07-24 07:40:00+00:00,1.113935,1.244485,1.595595
2019-07-24 08:00:00+00:00,1.113845,1.24585,1.59582
2019-07-24 08:20:00+00:00,1.1138700000000001,1.2455399999999999,1.596535
2019-07-24 08:40:00+00:00,1.11385,1.2464899999999999,1.59651
2019-07-24 09:00:00+00:00,1.11393,1.247465,1.596415
2019-07-24 09:20:00+00:00,1.11391,1.247745,1.5959949999999998
2019-07-24 09:40:00+00:00,1.113845,1.247315,1.5961100000000001
2019-07-24 10:00:00+00:00,1.114385,1.247885,1.59616
2019-07-24 10:20:00+00:00,1.11465,1.2478049999999998,1.596515
2019-07-24 10:40:00+00:00,1.115415,1.2520200000000001,1.59639
2019-07-24 11:00:00+00:00,1.114745,1.250555,1.5957599999999998
2019-07-24 11:20:00+00:00,1.114885,1.25047,1.59619
2019-07-24 11:40:00+00:00,1.1141,1.24964,1.5961049999999999
2019-07-24 12:00:00+00:00,1.114055,1.2495100000000001,1.595705
2019-07-24 12:20:00+00:00,1.1146,1.24863,1.595925
2019-07-24 12:40:00+00:00,1.114175,1.248485,1.59622
2019-07-24 13:00:00+00:00,1.1148049999999998,1.24906,1.59575
2019-07-24 13:20:00+00:00,1.114935,1.2483549999999999,1.59621
2019-07-24 13:40:00+00:00,1.1148799999999999,1.248415,1.595665
2019-07-24 14:00:00+00:00,1.11491,1.2495699999999998,1.5955
2019-07-24 14:20:00+00:00,1.1147200000000002,1.24886,1.595825
2019-07-24 14:40:00+00:00,1.114235,1.2498799999999999,1.596395
2019-07-24 15:00:00+00:00,1.1142150000000002,1.24914,1.595915
2019-07-24 15:20:00+00:00,1.114355,1.249415,1.5966049999999998
2019-07-24 15:40:00+00:00,1.11414,1.24968,1.596875
2019-07-24 16:00:00+00:00,1.114455,1.24955,1.5970950000000002
2019-07-24 16:20:00+00:00,1.1147399999999998,1.24986,1.59707
2019-07-24 16:40:00+00:00,1.114535,1.249955,1.59703
2019-07-24 17:00:00+00:00,1.11422,1.2495450000000001,1.59701
2019-07-24 17:20:00+00:00,1.11431,1.249135,1.597415
2019-07-24 17:40:00+00:00,1.1140700000000001,1.248995,1.5974549999999998
2019-07-24 18:00:00+00:00,1.1139450000000002,1.24863,1.596695
2019-07-24 18:20:00+00:00,1.1138,1.248535,1.59641
2019-07-24 18:40:00+00:00,1.113565,1.24793,1.59636
2019-07-24 19:00:00+00:00,1.113405,1.2483300000000002,1.596035
2019-07-24 19:20:00+00:00,1.1134,1.2481950000000002,1.596295
2019-07-24 19:40:00+00:00,1.11368,1.2484449999999998,1.595825
2019-07-24 20:00:00+00:00,1.11363,1.24804,1.5963
2019-07-24 20:20:00+00:00,1.113625,1.2477550000000002,1.59614
2019-07-24 20:40:00+00:00,1.11394,1.24844,1.5965250000000002
2019-07-24 21:00:00+00:00,1.114285,1.2483899999999999,1.5969799999999998
2019-07-24 21:20:00+00:00,1.1142,1.24817,1.59681
2019-07-24 21:40:00+00:00,1.1142850000000002,1.24837,1.59728
2019-07-24 22:00:00+00:00,1.11427,1.2482950000000002,1.596805
2019-07-24 22:20:00+00:00,1.11422,1.248135,1.597055
2019-07-24 22:40:00+00:00,1.1142,1.24845,1.596815
2019-07-24 23:00:00+00:00,1.114125,1.248335,1.5969000000000002
2019-07-24 23:20:00+00:00,1.11418,1.248405,1.59677
2019-07-24 23:40:00+00:00,1.11422,1.24853,1.59678
2019-07-25 00:00:00+00:00,1.113795,1.248345,1.596125
2019-07-25 00:20:00+00:00,1.11348,1.24813,1.5961
2019-07-25 00:40:00+00:00,1.11361,1.248435,1.595785
2019-07-25 01:00:00+00:00,1.1135000000000002,1.2480099999999998,1.5957350000000001
2019-07-25 01:20:00+00:00,1.113705,1.24823,1.594985
2019-07-25 01:40:00+00:00,1.11385,1.2483300000000002,1.5951799999999998
2019-07-25 02:00:00+00:00,1.113815,1.248205,1.59549
2019-07-25 02:20:00+00:00,1.113645,1.2481950000000002,1.59531
2019-07-25 02:40:00+00:00,1.113535,1.2480149999999999,1.595135
2019-07-25 03:00:00+00:00,1.113545,1.2474249999999998,1.59809
2019-07-25 03:20:00+00:00,1.11354,1.247535,1.597235
2019-07-25 03:40:00+00:00,1.11355,1.24735,1.5974
2019-07-25 04:00:00+00:00,1.113505,1.24735,1.5975
2019-07-25 04:20:00+00:00,1.1134950000000001,1.247525,1.59723
2019-07-25 04:40:00+00:00,1.1134700000000002,1.247465,1.59762
2019-07-25 05:00:00+00:00,1.113505,1.2476399999999999,1.597915
2019-07-25 05:20:00+00:00,1.113505,1.24845,1.59816
2019-07-25 05:40:00+00:00,1.1135549999999999,1.2477200000000002,1.59809
2019-07-25 06:00:00+00:00,1.11362,1.247815,1.5982850000000002
2019-07-25 06:20:00+00:00,1.11343,1.247325,1.5979
2019-07-25 06:40:00+00:00,1.1131,1.247815,1.59691
2019-07-25 07:00:00+00:00,1.11313,1.24761,1.59753
2019-07-25 07:20:00+00:00,1.11276,1.2473649999999998,1.59704
2019-07-25 07:40:00+00:00,1.112765,1.24794,1.59676
2019-07-25 08:00:00+00:00,1.1129149999999999,1.24761,1.59752
2019-07-25 08:20:00+00:00,1.1132600000000001,1.24771,1.598
2019-07-25 08:40:00+00:00,1.1129200000000001,1.2470750000000002,1.597985
2019-07-25 09:00:00+00:00,1.11278,1.2470350000000001,1.597475
2019-07-25 09:20:00+00:00,1.11266,1.247695,1.596675
2019-07-25 09:40:00+00:00,1.11285,1.24778,1.59675
2019-07-25 10:00:00+00:00,1.1139,1.249195,1.597915
2019-07-25 10:20:00+00:00,1.1142100000000001,1.249575,1.59895
2019-07-25 10:40:00+00:00,1.11399,1.2495399999999999,1.59846
2019-07-25 11:00:00+00:00,1.1140500000000002,1.2494,1.59895
2019-07-25 11:20:00+00:00,1.11416,1.250635,1.599135
2019-07-25 11:40:00+00:00,1.111455,1.2486000000000002,1.59505
2019-07-25 12:00:00+00:00,1.11122,1.249005,1.59455
