time,EUR_USD
2017-05-25 16:20:00,1.12192
2017-05-25 16:40:00,1.12169
2017-05-25 17:00:00,1.12182
2017-05-25 17:20:00,1.12058
2017-05-25 17:40:00,1.12067
2017-05-25 18:00:00,1.12082
2017-05-25 18:20:00,1.12016
2017-05-25 18:40:00,1.12
2017-05-25 19:00:00,1.12048
2017-05-25 19:20:00,1.1211
2017-05-25 19:40:00,1.12124
2017-05-25 20:00:00,1.1211
2017-05-25 20:20:00,1.12086
2017-05-25 20:40:00,1.12081
2017-05-25 21:00:00,1.12104
2017-05-25 21:20:00,1.12109
2017-05-25 21:40:00,1.12108
2017-05-25 22:00:00,1.12088
2017-05-25 22:20:00,1.1215
2017-05-25 22:40:00,1.12149
2017-05-25 23:00:00,1.12127
2017-05-25 23:20:00,1.12082
2017-05-25 23:40:00,1.12088
2017-05-26 00:00:00,1.12102
2017-05-26 00:20:00,1.12091
2017-05-26 00:40:00,1.12012
2017-05-26 01:00:00,1.12059
2017-05-26 01:20:00,1.12058
2017-05-26 01:40:00,1.1203
2017-05-26 02:00:00,1.11886
2017-05-26 02:20:00,1.119
2017-05-26 02:40:00,1.11947
2017-05-26 03:00:00,1.1199
2017-05-26 03:20:00,1.1203
2017-05-26 03:40:00,1.1205200000000002
2017-05-26 04:00:00,1.12014
2017-05-26 04:20:00,1.11979
2017-05-26 04:40:00,1.11998
2017-05-26 05:00:00,1.12002
2017-05-26 05:20:00,1.12024
2017-05-26 05:40:00,1.12034
2017-05-26 06:00:00,1.1195
2017-05-26 06:20:00,1.11952
2017-05-26 06:40:00,1.1201299999999998
2017-05-26 07:00:00,1.12112
2017-05-26 07:20:00,1.12134
2017-05-26 07:40:00,1.12165
2017-05-26 08:00:00,1.12186
2017-05-26 08:20:00,1.12307
2017-05-26 08:40:00,1.1226
2017-05-26 09:00:00,1.12238
2017-05-26 09:20:00,1.12195
2017-05-26 09:40:00,1.12166
2017-05-26 10:00:00,1.12172
2017-05-26 10:20:00,1.12238
2017-05-26 10:40:00,1.12188
2017-05-26 11:00:00,1.12216
2017-05-26 11:20:00,1.12047
2017-05-26 11:40:00,1.12097
2017-05-26 12:00:00,1.11912
2017-05-26 12:20:00,1.11974
2017-05-26 12:40:00,1.11827
2017-05-26 13:00:00,1.11803
2017-05-26 13:20:00,1.11697
2017-05-26 13:40:00,1.11684
2017-05-26 14:00:00,1.11678
2017-05-26 14:20:00,1.11807
2017-05-26 14:40:00,1.11784
2017-05-26 15:00:00,1.1185
2017-05-26 15:20:00,1.11762
2017-05-26 15:40:00,1.11776
2017-05-26 16:00:00,1.11691
2017-05-26 16:20:00,1.11648
2017-05-26 16:40:00,1.11719
2017-05-26 17:00:00,1.11774
2017-05-26 17:20:00,1.11763
2017-05-26 17:40:00,1.11794
2017-05-26 18:00:00,1.11768
2017-05-26 18:20:00,1.11744
2017-05-26 18:40:00,1.11758
2017-05-26 19:00:00,1.11762
2017-05-26 19:20:00,1.11754
2017-05-26 19:40:00,1.11759
2017-05-26 20:00:00,1.11712
2017-05-26 20:20:00,1.11744
2017-05-26 20:40:00,1.1173799999999998
2017-05-26 21:00:00,1.1181299999999998
2017-05-28 21:20:00,1.11764
2017-05-28 21:40:00,1.11749
2017-05-28 22:00:00,1.11758
2017-05-28 22:20:00,1.11788
2017-05-28 22:40:00,1.11797
2017-05-28 23:00:00,1.11826
2017-05-28 23:20:00,1.11845
2017-05-28 23:40:00,1.1172799999999998
2017-05-29 00:00:00,1.11761
2017-05-29 00:20:00,1.11734
2017-05-29 00:40:00,1.11655
2017-05-29 01:00:00,1.11723
2017-05-29 01:20:00,1.11708
2017-05-29 01:40:00,1.11664
2017-05-29 02:00:00,1.11673
2017-05-29 02:20:00,1.11661
2017-05-29 02:40:00,1.11668
2017-05-29 03:00:00,1.11638
2017-05-29 03:20:00,1.11636
2017-05-29 03:40:00,1.11648
2017-05-29 04:00:00,1.11648
2017-05-29 04:20:00,1.11656
2017-05-29 04:40:00,1.11641
2017-05-29 05:00:00,1.11637
2017-05-29 05:20:00,1.11665
2017-05-29 05:40:00,1.11684
2017-05-29 06:00:00,1.11656
2017-05-29 06:20:00,1.11682
2017-05-29 06:40:00,1.11763
2017-05-29 07:00:00,1.11712
2017-05-29 07:20:00,1.11696
2017-05-29 07:40:00,1.11778
2017-05-29 08:00:00,1.1179
2017-05-29 08:20:00,1.11832
2017-05-29 08:40:00,1.11883
2017-05-29 09:00:00,1.11835
2017-05-29 09:20:00,1.1179
2017-05-29 09:40:00,1.11796
2017-05-29 10:00:00,1.11871
2017-05-29 10:20:00,1.11814
2017-05-29 10:40:00,1.11848
2017-05-29 11:00:00,1.1184
2017-05-29 11:20:00,1.11873
2017-05-29 11:40:00,1.1185200000000002
2017-05-29 12:00:00,1.11869
2017-05-29 12:20:00,1.11865
2017-05-29 12:40:00,1.11886
2017-05-29 13:00:00,1.1185
2017-05-29 13:20:00,1.11826
2017-05-29 13:40:00,1.11774
2017-05-29 14:00:00,1.11716
2017-05-29 14:20:00,1.11764
2017-05-29 14:40:00,1.11696
2017-05-29 15:00:00,1.11762
2017-05-29 15:20:00,1.11809
2017-05-29 15:40:00,1.11785
2017-05-29 16:00:00,1.11798
2017-05-29 16:20:00,1.118
2017-05-29 16:40:00,1.118
2017-05-29 17:00:00,1.1174
2017-05-29 17:20:00,1.11703
2017-05-29 17:40:00,1.1171799999999998
2017-05-29 18:00:00,1.11711
2017-05-29 18:20:00,1.11696
2017-05-29 18:40:00,1.11704
2017-05-29 19:00:00,1.11709
2017-05-29 19:20:00,1.11712
2017-05-29 19:40:00,1.1171799999999998
2017-05-29 20:00:00,1.11716
2017-05-29 20:20:00,1.11714
2017-05-29 20:40:00,1.11674
2017-05-29 21:00:00,1.1163
2017-05-29 21:20:00,1.11628
2017-05-29 21:40:00,1.11626
2017-05-29 22:00:00,1.11522
2017-05-29 22:20:00,1.11387
2017-05-29 22:40:00,1.11373
2017-05-29 23:00:00,1.11387
2017-05-29 23:20:00,1.11374
2017-05-29 23:40:00,1.11302
2017-05-30 00:00:00,1.11292
2017-05-30 00:20:00,1.11348
2017-05-30 00:40:00,1.11375
2017-05-30 01:00:00,1.11336
2017-05-30 01:20:00,1.1128
2017-05-30 01:40:00,1.11278
2017-05-30 02:00:00,1.11236
2017-05-30 02:20:00,1.11258
2017-05-30 02:40:00,1.11266
2017-05-30 03:00:00,1.11292
2017-05-30 03:20:00,1.1128
2017-05-30 03:40:00,1.11289
2017-05-30 04:00:00,1.11256
2017-05-30 04:20:00,1.11282
2017-05-30 04:40:00,1.11286
2017-05-30 05:00:00,1.11276
2017-05-30 05:20:00,1.11296
2017-05-30 05:40:00,1.1126200000000002
2017-05-30 06:00:00,1.11162
2017-05-30 06:20:00,1.1115
2017-05-30 06:40:00,1.11177
2017-05-30 07:00:00,1.1131
2017-05-30 07:20:00,1.1137
2017-05-30 07:40:00,1.1137
2017-05-30 08:00:00,1.1141
2017-05-30 08:20:00,1.11411
2017-05-30 08:40:00,1.11449
2017-05-30 09:00:00,1.11401
2017-05-30 09:20:00,1.1150799999999998
2017-05-30 09:40:00,1.11542
2017-05-30 10:00:00,1.11648
2017-05-30 10:20:00,1.11646
2017-05-30 10:40:00,1.116
2017-05-30 11:00:00,1.11538
2017-05-30 11:20:00,1.11494
2017-05-30 11:40:00,1.11465
2017-05-30 12:00:00,1.11742
2017-05-30 12:20:00,1.11671
2017-05-30 12:40:00,1.11634
2017-05-30 13:00:00,1.11624
2017-05-30 13:20:00,1.11734
2017-05-30 13:40:00,1.11778
2017-05-30 14:00:00,1.1191
2017-05-30 14:20:00,1.11914
2017-05-30 14:40:00,1.1183
2017-05-30 15:00:00,1.11775
2017-05-30 15:20:00,1.11802
2017-05-30 15:40:00,1.11888
2017-05-30 16:00:00,1.11824
2017-05-30 16:20:00,1.11764
2017-05-30 16:40:00,1.11724
2017-05-30 17:00:00,1.11744
2017-05-30 17:20:00,1.11805
2017-05-30 17:40:00,1.11804
2017-05-30 18:00:00,1.11806
2017-05-30 18:20:00,1.1185200000000002
2017-05-30 18:40:00,1.1188
2017-05-30 19:00:00,1.11886
2017-05-30 19:20:00,1.1189
2017-05-30 19:40:00,1.11854
2017-05-30 20:00:00,1.11886
2017-05-30 20:20:00,1.11892
2017-05-30 20:40:00,1.11958
2017-05-30 21:00:00,1.11858
2017-05-30 21:20:00,1.11879
2017-05-30 21:40:00,1.118
2017-05-30 22:00:00,1.11798
2017-05-30 22:20:00,1.11784
2017-05-30 22:40:00,1.11775
2017-05-30 23:00:00,1.11735
2017-05-30 23:20:00,1.11705
2017-05-30 23:40:00,1.11719
2017-05-31 00:00:00,1.11729
2017-05-31 00:20:00,1.11706
2017-05-31 00:40:00,1.11768
2017-05-31 01:00:00,1.11712
2017-05-31 01:20:00,1.1179
2017-05-31 01:40:00,1.11736
2017-05-31 02:00:00,1.1175
2017-05-31 02:20:00,1.11776
2017-05-31 02:40:00,1.11748
2017-05-31 03:00:00,1.11756
2017-05-31 03:20:00,1.11762
2017-05-31 03:40:00,1.11769
2017-05-31 04:00:00,1.11765
2017-05-31 04:20:00,1.11753
2017-05-31 04:40:00,1.1175
2017-05-31 05:00:00,1.1172799999999998
2017-05-31 05:20:00,1.11748
2017-05-31 05:40:00,1.11663
2017-05-31 06:00:00,1.11682
2017-05-31 06:20:00,1.11766
2017-05-31 06:40:00,1.11732
2017-05-31 07:00:00,1.11883
2017-05-31 07:20:00,1.119
2017-05-31 07:40:00,1.11878
2017-05-31 08:00:00,1.11851
2017-05-31 08:20:00,1.11798
2017-05-31 08:40:00,1.11712
2017-05-31 09:00:00,1.11746
2017-05-31 09:20:00,1.11788
2017-05-31 09:40:00,1.11886
2017-05-31 10:00:00,1.11904
2017-05-31 10:20:00,1.11942
2017-05-31 10:40:00,1.1207200000000002
2017-05-31 11:00:00,1.1212799999999998
2017-05-31 11:20:00,1.12186
2017-05-31 11:40:00,1.12266
2017-05-31 12:00:00,1.12216
2017-05-31 12:20:00,1.12207
2017-05-31 12:40:00,1.12172
2017-05-31 13:00:00,1.1222299999999998
2017-05-31 13:20:00,1.12247
2017-05-31 13:40:00,1.12222
2017-05-31 14:00:00,1.12334
2017-05-31 14:20:00,1.12346
2017-05-31 14:40:00,1.12226
2017-05-31 15:00:00,1.12459
2017-05-31 15:20:00,1.12412
2017-05-31 15:40:00,1.12352
2017-05-31 16:00:00,1.1237
2017-05-31 16:20:00,1.12327
2017-05-31 16:40:00,1.12285
2017-05-31 17:00:00,1.12368
2017-05-31 17:20:00,1.12358
2017-05-31 17:40:00,1.12332
2017-05-31 18:00:00,1.12394
2017-05-31 18:20:00,1.12366
2017-05-31 18:40:00,1.12391
2017-05-31 19:00:00,1.12458
2017-05-31 19:20:00,1.1236
2017-05-31 19:40:00,1.12351
2017-05-31 20:00:00,1.12336
2017-05-31 20:20:00,1.12382
2017-05-31 20:40:00,1.12396
2017-05-31 21:00:00,1.1243299999999998
2017-05-31 21:20:00,1.12442
2017-05-31 21:40:00,1.12428
2017-05-31 22:00:00,1.1243299999999998
2017-05-31 22:20:00,1.12426
2017-05-31 22:40:00,1.12393
2017-05-31 23:00:00,1.12388
2017-05-31 23:20:00,1.12417
2017-05-31 23:40:00,1.12436
2017-06-01 00:00:00,1.12391
2017-06-01 00:20:00,1.12382
2017-06-01 00:40:00,1.12355
2017-06-01 01:00:00,1.12345
2017-06-01 01:20:00,1.12402
2017-06-01 01:40:00,1.12548
2017-06-01 02:00:00,1.12471
2017-06-01 02:20:00,1.1248200000000002
2017-06-01 02:40:00,1.1246
2017-06-01 03:00:00,1.1242299999999998
2017-06-01 03:20:00,1.12388
2017-06-01 03:40:00,1.1247200000000002
2017-06-01 04:00:00,1.12468
2017-06-01 04:20:00,1.12458
2017-06-01 04:40:00,1.12456
2017-06-01 05:00:00,1.12466
2017-06-01 05:20:00,1.12418
2017-06-01 05:40:00,1.12402
2017-06-01 06:00:00,1.12376
2017-06-01 06:20:00,1.12321
2017-06-01 06:40:00,1.12369
2017-06-01 07:00:00,1.1244
2017-06-01 07:20:00,1.124
2017-06-01 07:40:00,1.12369
2017-06-01 08:00:00,1.12324
2017-06-01 08:20:00,1.12342
2017-06-01 08:40:00,1.1226
2017-06-01 09:00:00,1.1226200000000002
2017-06-01 09:20:00,1.12294
2017-06-01 09:40:00,1.12273
2017-06-01 10:00:00,1.12356
2017-06-01 10:20:00,1.12347
2017-06-01 10:40:00,1.1228200000000002
2017-06-01 11:00:00,1.12278
2017-06-01 11:20:00,1.12202
2017-06-01 11:40:00,1.12212
2017-06-01 12:00:00,1.12182
2017-06-01 12:20:00,1.1207
2017-06-01 12:40:00,1.12114
2017-06-01 13:00:00,1.12148
2017-06-01 13:20:00,1.12186
2017-06-01 13:40:00,1.12196
2017-06-01 14:00:00,1.12222
2017-06-01 14:20:00,1.12215
2017-06-01 14:40:00,1.12184
2017-06-01 15:00:00,1.12256
2017-06-01 15:20:00,1.12181
2017-06-01 15:40:00,1.1216
2017-06-01 16:00:00,1.12134
2017-06-01 16:20:00,1.12162
2017-06-01 16:40:00,1.12088
2017-06-01 17:00:00,1.12095
2017-06-01 17:20:00,1.12105
2017-06-01 17:40:00,1.12094
2017-06-01 18:00:00,1.12112
2017-06-01 18:20:00,1.12112
2017-06-01 18:40:00,1.12154
2017-06-01 19:00:00,1.12147
2017-06-01 19:20:00,1.12154
2017-06-01 19:40:00,1.12144
2017-06-01 20:00:00,1.12147
2017-06-01 20:20:00,1.1213
2017-06-01 20:40:00,1.1215
2017-06-01 21:00:00,1.12124
2017-06-01 21:20:00,1.1214
2017-06-01 21:40:00,1.1215700000000002
2017-06-01 22:00:00,1.1214
2017-06-01 22:20:00,1.12148
2017-06-01 22:40:00,1.12165
2017-06-01 23:00:00,1.1219
2017-06-01 23:20:00,1.12166
2017-06-01 23:40:00,1.12184
2017-06-02 00:00:00,1.1212799999999998
2017-06-02 00:20:00,1.12162
2017-06-02 00:40:00,1.12139
2017-06-02 01:00:00,1.1217
2017-06-02 01:20:00,1.12212
2017-06-02 01:40:00,1.12194
2017-06-02 02:00:00,1.12172
2017-06-02 02:20:00,1.12196
2017-06-02 02:40:00,1.12174
2017-06-02 03:00:00,1.1217
2017-06-02 03:20:00,1.1216
2017-06-02 03:40:00,1.1217
2017-06-02 04:00:00,1.12186
2017-06-02 04:20:00,1.12176
2017-06-02 04:40:00,1.12186
2017-06-02 05:00:00,1.12194
2017-06-02 05:20:00,1.12168
2017-06-02 05:40:00,1.1219
2017-06-02 06:00:00,1.12175
2017-06-02 06:20:00,1.1219
2017-06-02 06:40:00,1.1216700000000002
2017-06-02 07:00:00,1.12184
2017-06-02 07:20:00,1.12212
2017-06-02 07:40:00,1.1227
2017-06-02 08:00:00,1.1215
2017-06-02 08:20:00,1.12224
2017-06-02 08:40:00,1.12236
2017-06-02 09:00:00,1.12211
2017-06-02 09:20:00,1.12203
2017-06-02 09:40:00,1.122
2017-06-02 10:00:00,1.1221
2017-06-02 10:20:00,1.12195
2017-06-02 10:40:00,1.12222
2017-06-02 11:00:00,1.12186
2017-06-02 11:20:00,1.12122
2017-06-02 11:40:00,1.12136
2017-06-02 12:00:00,1.1206
2017-06-02 12:20:00,1.12184
2017-06-02 12:40:00,1.12666
2017-06-02 13:00:00,1.12694
2017-06-02 13:20:00,1.12674
2017-06-02 13:40:00,1.1272
2017-06-02 14:00:00,1.12759
2017-06-02 14:20:00,1.1268200000000002
2017-06-02 14:40:00,1.12636
2017-06-02 15:00:00,1.12754
2017-06-02 15:20:00,1.12766
2017-06-02 15:40:00,1.12784
2017-06-02 16:00:00,1.12696
2017-06-02 16:20:00,1.12731
2017-06-02 16:40:00,1.12683
2017-06-02 17:00:00,1.12698
2017-06-02 17:20:00,1.12736
2017-06-02 17:40:00,1.12685
2017-06-02 18:00:00,1.12756
2017-06-02 18:20:00,1.12774
2017-06-02 18:40:00,1.1277
2017-06-02 19:00:00,1.1277
2017-06-02 19:20:00,1.12784
2017-06-02 19:40:00,1.12827
2017-06-02 20:00:00,1.12821
2017-06-02 20:20:00,1.12825
2017-06-02 20:40:00,1.12822
2017-06-02 21:00:00,1.12825
2017-06-04 21:20:00,1.12756
2017-06-04 21:40:00,1.1277700000000002
2017-06-04 22:00:00,1.12792
2017-06-04 22:20:00,1.12775
2017-06-04 22:40:00,1.1275
2017-06-04 23:00:00,1.12792
2017-06-04 23:20:00,1.12765
2017-06-04 23:40:00,1.12802
2017-06-05 00:00:00,1.12776
2017-06-05 00:20:00,1.1275
2017-06-05 00:40:00,1.12749
2017-06-05 01:00:00,1.12727
2017-06-05 01:20:00,1.12754
2017-06-05 01:40:00,1.12725
2017-06-05 02:00:00,1.12694
2017-06-05 02:20:00,1.1271
2017-06-05 02:40:00,1.127
2017-06-05 03:00:00,1.1273799999999998
2017-06-05 03:20:00,1.12706
2017-06-05 03:40:00,1.1269
2017-06-05 04:00:00,1.12706
2017-06-05 04:20:00,1.1269
2017-06-05 04:40:00,1.1264
2017-06-05 05:00:00,1.12666
2017-06-05 05:20:00,1.12635
2017-06-05 05:40:00,1.12632
2017-06-05 06:00:00,1.1265
2017-06-05 06:20:00,1.12674
2017-06-05 06:40:00,1.1269
2017-06-05 07:00:00,1.12636
2017-06-05 07:20:00,1.12736
2017-06-05 07:40:00,1.12715
2017-06-05 08:00:00,1.12651
2017-06-05 08:20:00,1.12686
2017-06-05 08:40:00,1.1266200000000002
2017-06-05 09:00:00,1.1272
2017-06-05 09:20:00,1.12624
2017-06-05 09:40:00,1.12644
2017-06-05 10:00:00,1.12648
2017-06-05 10:20:00,1.12608
2017-06-05 10:40:00,1.12453
2017-06-05 11:00:00,1.1243
2017-06-05 11:20:00,1.12444
2017-06-05 11:40:00,1.12426
2017-06-05 12:00:00,1.12471
2017-06-05 12:20:00,1.1249
2017-06-05 12:40:00,1.1246
2017-06-05 13:00:00,1.1242
2017-06-05 13:20:00,1.1251
2017-06-05 13:40:00,1.12539
2017-06-05 14:00:00,1.12496
2017-06-05 14:20:00,1.12498
2017-06-05 14:40:00,1.12454
2017-06-05 15:00:00,1.12504
2017-06-05 15:20:00,1.12505
2017-06-05 15:40:00,1.12534
2017-06-05 16:00:00,1.125
2017-06-05 16:20:00,1.12506
2017-06-05 16:40:00,1.12516
2017-06-05 17:00:00,1.1253
2017-06-05 17:20:00,1.12558
2017-06-05 17:40:00,1.12626
2017-06-05 18:00:00,1.12575
2017-06-05 18:20:00,1.1255
2017-06-05 18:40:00,1.12536
2017-06-05 19:00:00,1.12573
2017-06-05 19:20:00,1.1255
2017-06-05 19:40:00,1.12566
2017-06-05 20:00:00,1.12554
2017-06-05 20:20:00,1.12554
2017-06-05 20:40:00,1.1257
2017-06-05 21:00:00,1.12544
2017-06-05 21:20:00,1.1256
2017-06-05 21:40:00,1.12558
2017-06-05 22:00:00,1.12546
2017-06-05 22:20:00,1.12594
2017-06-05 22:40:00,1.12594
2017-06-05 23:00:00,1.12584
2017-06-05 23:20:00,1.12576
2017-06-05 23:40:00,1.1258
2017-06-06 00:00:00,1.12572
2017-06-06 00:20:00,1.12606
2017-06-06 00:40:00,1.12592
2017-06-06 01:00:00,1.12626
2017-06-06 01:20:00,1.12686
2017-06-06 01:40:00,1.12694
2017-06-06 02:00:00,1.12724
2017-06-06 02:20:00,1.1271
2017-06-06 02:40:00,1.12744
2017-06-06 03:00:00,1.12722
2017-06-06 03:20:00,1.12722
2017-06-06 03:40:00,1.12711
2017-06-06 04:00:00,1.12689
2017-06-06 04:20:00,1.12669
2017-06-06 04:40:00,1.1267
2017-06-06 05:00:00,1.12679
2017-06-06 05:20:00,1.12694
2017-06-06 05:40:00,1.12756
2017-06-06 06:00:00,1.12734
2017-06-06 06:20:00,1.1274
2017-06-06 06:40:00,1.12698
2017-06-06 07:00:00,1.12694
2017-06-06 07:20:00,1.12542
2017-06-06 07:40:00,1.1248200000000002
2017-06-06 08:00:00,1.12497
2017-06-06 08:20:00,1.12492
2017-06-06 08:40:00,1.1253799999999998
2017-06-06 09:00:00,1.12516
2017-06-06 09:20:00,1.12458
2017-06-06 09:40:00,1.12484
2017-06-06 10:00:00,1.12486
2017-06-06 10:20:00,1.12484
2017-06-06 10:40:00,1.12488
2017-06-06 11:00:00,1.12499
2017-06-06 11:20:00,1.12464
2017-06-06 11:40:00,1.1253799999999998
2017-06-06 12:00:00,1.12486
2017-06-06 12:20:00,1.12564
2017-06-06 12:40:00,1.12486
2017-06-06 13:00:00,1.12552
2017-06-06 13:20:00,1.12634
2017-06-06 13:40:00,1.12739
2017-06-06 14:00:00,1.12677
2017-06-06 14:20:00,1.12678
2017-06-06 14:40:00,1.12705
2017-06-06 15:00:00,1.12658
2017-06-06 15:20:00,1.12698
2017-06-06 15:40:00,1.12706
2017-06-06 16:00:00,1.12661
2017-06-06 16:20:00,1.12649
2017-06-06 16:40:00,1.1269
2017-06-06 17:00:00,1.127
2017-06-06 17:20:00,1.12802
2017-06-06 17:40:00,1.12764
2017-06-06 18:00:00,1.12821
2017-06-06 18:20:00,1.12798
2017-06-06 18:40:00,1.12746
2017-06-06 19:00:00,1.12693
2017-06-06 19:20:00,1.12744
2017-06-06 19:40:00,1.12762
2017-06-06 20:00:00,1.12782
2017-06-06 20:20:00,1.12756
2017-06-06 20:40:00,1.1272799999999998
2017-06-06 21:00:00,1.12772
2017-06-06 21:20:00,1.12776
2017-06-06 21:40:00,1.12783
2017-06-06 22:00:00,1.12778
2017-06-06 22:20:00,1.12794
2017-06-06 22:40:00,1.12794
2017-06-06 23:00:00,1.12782
2017-06-06 23:20:00,1.1278
2017-06-06 23:40:00,1.12766
2017-06-07 00:00:00,1.12703
2017-06-07 00:20:00,1.1275
2017-06-07 00:40:00,1.1273
2017-06-07 01:00:00,1.12726
2017-06-07 01:20:00,1.12696
2017-06-07 01:40:00,1.12705
2017-06-07 02:00:00,1.12696
2017-06-07 02:20:00,1.12676
2017-06-07 02:40:00,1.12651
2017-06-07 03:00:00,1.12654
2017-06-07 03:20:00,1.12636
2017-06-07 03:40:00,1.12642
2017-06-07 04:00:00,1.12646
2017-06-07 04:20:00,1.1261
2017-06-07 04:40:00,1.1264
2017-06-07 05:00:00,1.12646
2017-06-07 05:20:00,1.12652
2017-06-07 05:40:00,1.1267
2017-06-07 06:00:00,1.12652
2017-06-07 06:20:00,1.12646
2017-06-07 06:40:00,1.12702
2017-06-07 07:00:00,1.12724
2017-06-07 07:20:00,1.12564
2017-06-07 07:40:00,1.12524
2017-06-07 08:00:00,1.1254
2017-06-07 08:20:00,1.12556
2017-06-07 08:40:00,1.12573
2017-06-07 09:00:00,1.12624
2017-06-07 09:20:00,1.12663
2017-06-07 09:40:00,1.12714
2017-06-07 10:00:00,1.127
2017-06-07 10:20:00,1.12259
2017-06-07 10:40:00,1.12133
2017-06-07 11:00:00,1.12124
2017-06-07 11:20:00,1.12057
2017-06-07 11:40:00,1.1217
2017-06-07 12:00:00,1.12159
2017-06-07 12:20:00,1.12187
2017-06-07 12:40:00,1.1229
2017-06-07 13:00:00,1.12302
2017-06-07 13:20:00,1.12319
2017-06-07 13:40:00,1.1232799999999998
2017-06-07 14:00:00,1.12617
2017-06-07 14:20:00,1.1264
2017-06-07 14:40:00,1.12723
2017-06-07 15:00:00,1.1263
2017-06-07 15:20:00,1.12504
2017-06-07 15:40:00,1.12481
2017-06-07 16:00:00,1.12376
2017-06-07 16:20:00,1.12376
2017-06-07 16:40:00,1.1246
2017-06-07 17:00:00,1.12649
2017-06-07 17:20:00,1.12703
2017-06-07 17:40:00,1.1264
2017-06-07 18:00:00,1.12656
2017-06-07 18:20:00,1.12631
2017-06-07 18:40:00,1.12562
2017-06-07 19:00:00,1.12536
2017-06-07 19:20:00,1.12548
2017-06-07 19:40:00,1.12591
2017-06-07 20:00:00,1.12678
2017-06-07 20:20:00,1.1264
2017-06-07 20:40:00,1.12635
2017-06-07 21:00:00,1.12566
2017-06-07 21:20:00,1.12612
2017-06-07 21:40:00,1.12584
2017-06-07 22:00:00,1.12593
2017-06-07 22:20:00,1.12607
2017-06-07 22:40:00,1.12566
2017-06-07 23:00:00,1.12581
2017-06-07 23:20:00,1.12572
2017-06-07 23:40:00,1.1259
2017-06-08 00:00:00,1.12558
2017-06-08 00:20:00,1.12525
2017-06-08 00:40:00,1.12491
2017-06-08 01:00:00,1.12506
2017-06-08 01:20:00,1.12498
2017-06-08 01:40:00,1.12504
2017-06-08 02:00:00,1.12552
2017-06-08 02:20:00,1.1254
2017-06-08 02:40:00,1.12562
2017-06-08 03:00:00,1.12612
2017-06-08 03:20:00,1.12575
2017-06-08 03:40:00,1.12554
2017-06-08 04:00:00,1.12539
2017-06-08 04:20:00,1.12532
2017-06-08 04:40:00,1.12522
2017-06-08 05:00:00,1.12575
2017-06-08 05:20:00,1.1258
2017-06-08 05:40:00,1.12564
2017-06-08 06:00:00,1.12634
2017-06-08 06:20:00,1.12613
2017-06-08 06:40:00,1.12593
2017-06-08 07:00:00,1.12524
2017-06-08 07:20:00,1.12598
2017-06-08 07:40:00,1.12597
2017-06-08 08:00:00,1.12596
2017-06-08 08:20:00,1.1259
2017-06-08 08:40:00,1.12487
2017-06-08 09:00:00,1.12492
2017-06-08 09:20:00,1.1243
2017-06-08 09:40:00,1.12416
2017-06-08 10:00:00,1.1232799999999998
2017-06-08 10:20:00,1.12354
2017-06-08 10:40:00,1.1237
2017-06-08 11:00:00,1.12347
2017-06-08 11:20:00,1.12397
2017-06-08 11:40:00,1.12373
2017-06-08 12:00:00,1.12247
2017-06-08 12:20:00,1.1231799999999998
2017-06-08 12:40:00,1.12143
2017-06-08 13:00:00,1.12263
2017-06-08 13:20:00,1.12136
2017-06-08 13:40:00,1.12194
2017-06-08 14:00:00,1.12187
2017-06-08 14:20:00,1.12028
2017-06-08 14:40:00,1.12168
2017-06-08 15:00:00,1.12212
2017-06-08 15:20:00,1.12222
2017-06-08 15:40:00,1.12195
2017-06-08 16:00:00,1.1217
2017-06-08 16:20:00,1.1209
2017-06-08 16:40:00,1.12152
2017-06-08 17:00:00,1.12116
2017-06-08 17:20:00,1.12061
2017-06-08 17:40:00,1.12081
2017-06-08 18:00:00,1.1211799999999998
2017-06-08 18:20:00,1.1212799999999998
2017-06-08 18:40:00,1.1217700000000002
2017-06-08 19:00:00,1.12224
2017-06-08 19:20:00,1.12166
2017-06-08 19:40:00,1.12141
2017-06-08 20:00:00,1.12175
2017-06-08 20:20:00,1.12169
2017-06-08 20:40:00,1.12142
2017-06-08 21:00:00,1.12142
2017-06-08 21:20:00,1.12126
2017-06-08 21:40:00,1.1204
2017-06-08 22:00:00,1.1205200000000002
2017-06-08 22:20:00,1.12086
2017-06-08 22:40:00,1.12046
2017-06-08 23:00:00,1.12034
2017-06-08 23:20:00,1.1198
2017-06-08 23:40:00,1.1185
2017-06-09 00:00:00,1.11886
2017-06-09 00:20:00,1.11868
2017-06-09 00:40:00,1.1183
2017-06-09 01:00:00,1.11824
2017-06-09 01:20:00,1.11888
2017-06-09 01:40:00,1.11951
2017-06-09 02:00:00,1.1199
2017-06-09 02:20:00,1.11926
2017-06-09 02:40:00,1.11955
2017-06-09 03:00:00,1.11959
2017-06-09 03:20:00,1.11926
2017-06-09 03:40:00,1.1206
2017-06-09 04:00:00,1.12004
2017-06-09 04:20:00,1.1205
2017-06-09 04:40:00,1.12019
2017-06-09 05:00:00,1.1204
2017-06-09 05:20:00,1.1211
2017-06-09 05:40:00,1.12088
2017-06-09 06:00:00,1.12038
2017-06-09 06:20:00,1.12101
2017-06-09 06:40:00,1.11946
2017-06-09 07:00:00,1.11892
2017-06-09 07:20:00,1.1194
2017-06-09 07:40:00,1.11904
2017-06-09 08:00:00,1.11898
2017-06-09 08:20:00,1.11844
