Date,Open,High,Low,Close
1977-07-28,98.639999,99.360001,97.779999,98.790001
1977-07-29,98.790001,99.209999,97.709999,98.849998
1977-08-01,98.849998,99.839996,98.459999,99.120003
1977-08-02,99.120003,99.269997,98.139999,98.5
1977-08-03,98.5,98.860001,97.529999,98.370003
1977-08-04,98.370003,99.190002,97.790001,98.739998
1977-08-05,98.739998,99.440002,98.309998,98.760002
1977-08-08,98.760002,98.860001,97.68,97.989998
1977-08-09,97.989998,98.629997,97.480003,98.050003
1977-08-10,98.050003,99.059998,97.66999799999999,98.91999799999999
1977-08-11,98.91999799999999,99.449997,97.900002,98.160004
1977-08-12,98.160004,98.510002,97.309998,97.879997
1977-08-15,97.879997,98.559998,97.139999,98.18
1977-08-16,98.18,98.599998,97.349998,97.730003
1977-08-17,97.730003,98.400002,97.120003,97.739998
1977-08-18,97.739998,98.690002,97.209999,97.68
1977-08-19,97.68,98.290001,96.779999,97.510002
1977-08-22,97.510002,98.290001,96.839996,97.790001
1977-08-23,97.790001,98.519997,97.18,97.620003
1977-08-24,97.620003,97.989998,96.769997,97.230003
1977-08-25,97.18,97.18,95.809998,96.150002
1977-08-26,96.150002,96.41999799999999,95.040001,96.059998
1977-08-29,96.059998,97.25,95.93,96.91999799999999
1977-08-30,96.91999799999999,97.550003,96.040001,96.379997
1977-08-31,96.379997,97.0,95.589996,96.769997
1977-09-01,96.769997,97.540001,96.349998,96.83000200000001
1977-09-02,96.83000200000001,97.760002,96.510002,97.449997
1977-09-06,97.449997,98.129997,96.93,97.709999
1977-09-07,97.709999,98.379997,97.33000200000001,98.010002
1977-09-08,98.010002,98.43,97.010002,97.279999
1977-09-09,97.099998,97.099998,95.970001,96.370003
1977-09-12,96.370003,96.639999,95.370003,96.029999
1977-09-13,96.029999,96.559998,95.480003,96.089996
1977-09-14,96.089996,96.879997,95.660004,96.550003
1977-09-15,96.550003,97.309998,96.150002,96.800003
1977-09-16,96.800003,97.300003,96.050003,96.480003
1977-09-19,96.480003,96.589996,95.459999,95.849998
1977-09-20,95.849998,96.290001,95.230003,95.889999
1977-09-21,95.889999,96.519997,94.83000200000001,95.099998
1977-09-22,95.099998,95.610001,94.510002,95.089996
1977-09-23,95.089996,95.690002,94.599998,95.040001
1977-09-26,95.040001,95.68,94.440002,95.379997
1977-09-27,95.379997,96.010002,94.760002,95.239998
1977-09-28,95.239998,95.910004,94.730003,95.309998
1977-09-29,95.309998,96.279999,95.089996,95.849998
1977-09-30,95.849998,96.849998,95.660004,96.529999
1977-10-03,96.529999,97.110001,95.860001,96.739998
1977-10-04,96.739998,97.269997,95.730003,96.029999
1977-10-05,96.029999,96.360001,95.199997,95.68
1977-10-06,95.68,96.449997,95.300003,96.050003
1977-10-07,96.050003,96.510002,95.480003,95.970001
1977-10-10,95.970001,96.150002,95.32,95.75
1977-10-11,95.75,95.970001,94.730003,94.93
1977-10-12,94.82,94.82,93.400002,94.040001
1977-10-13,94.040001,94.32,92.889999,93.459999
1977-10-14,93.459999,94.190002,92.879997,93.559998
1977-10-17,93.559998,94.029999,92.870003,93.470001
1977-10-18,93.470001,94.190002,93.010002,93.459999
1977-10-19,93.459999,93.709999,92.07,92.379997
1977-10-20,92.379997,93.120003,91.599998,92.66999799999999
1977-10-21,92.66999799999999,92.989998,91.800003,92.32
1977-10-24,92.32,92.620003,91.360001,91.629997
1977-10-25,91.629997,91.709999,90.199997,91.0
1977-10-26,91.0,92.459999,90.440002,92.099998
1977-10-27,92.099998,93.150002,91.540001,92.339996
1977-10-28,92.339996,93.129997,91.879997,92.610001
1977-10-31,92.610001,93.029999,91.849998,92.339996
1977-11-01,92.190002,92.190002,91.0,91.349998
1977-11-02,91.349998,91.589996,90.290001,90.709999
1977-11-03,90.709999,91.18,90.010002,90.760002
1977-11-04,90.760002,91.970001,90.720001,91.58000200000001
1977-11-07,91.58000200000001,92.699997,91.32,92.290001
1977-11-08,92.290001,92.970001,91.82,92.459999
1977-11-09,92.459999,93.269997,92.010002,92.980003
1977-11-10,92.980003,95.099998,92.690002,94.709999
1977-11-11,95.099998,96.489998,95.099998,95.980003
1977-11-14,95.980003,96.379997,94.910004,95.32
1977-11-15,95.32,96.470001,94.730003,95.93
1977-11-16,95.93,96.470001,95.059998,95.449997
1977-11-17,95.449997,95.879997,94.589996,95.160004
1977-11-18,95.160004,95.879997,94.699997,95.33000200000001
1977-11-21,95.33000200000001,95.769997,94.589996,95.25
1977-11-22,95.25,96.519997,95.050003,96.089996
1977-11-23,96.089996,96.940002,95.599998,96.489998
1977-11-25,96.489998,97.110001,95.860001,96.690002
1977-11-28,96.690002,96.980003,95.66999799999999,96.040001
1977-11-29,96.040001,96.089996,94.279999,94.550003
1977-11-30,94.550003,95.16999799999999,93.779999,94.83000200000001
1977-12-01,94.83000200000001,95.449997,94.230003,94.690002
1977-12-02,94.690002,95.25,94.08000200000001,94.66999799999999
1977-12-05,94.66999799999999,95.010002,93.910004,94.269997
1977-12-06,94.089996,94.089996,92.440002,92.83000200000001
1977-12-07,92.83000200000001,93.389999,92.150002,92.779999
1977-12-08,92.779999,93.760002,92.510002,92.959999
1977-12-09,92.959999,94.110001,92.769997,93.650002
1977-12-12,93.650002,94.290001,93.18,93.629997
1977-12-13,93.629997,94.040001,92.900002,93.559998
1977-12-14,93.559998,94.260002,92.940002,94.029999
1977-12-15,94.029999,94.41999799999999,93.230003,93.550003
1977-12-16,93.550003,94.040001,92.93,93.400002
1977-12-19,93.400002,93.709999,92.41999799999999,92.690002
1977-12-20,92.690002,93.0,91.760002,92.5
1977-12-21,92.5,93.58000200000001,92.199997,93.050003
1977-12-22,93.050003,94.370003,93.050003,93.800003
1977-12-23,93.800003,94.989998,93.75,94.690002
1977-12-27,94.690002,95.209999,94.089996,94.690002
1977-12-28,94.690002,95.199997,93.989998,94.75
1977-12-29,94.75,95.43,94.099998,94.940002
1977-12-30,94.940002,95.66999799999999,94.440002,95.099998
1978-01-03,95.099998,95.150002,93.489998,93.82
1978-01-04,93.82,94.099998,92.57,93.519997
1978-01-05,93.519997,94.529999,92.510002,92.739998
1978-01-06,92.660004,92.660004,91.050003,91.620003
1978-01-09,91.480003,91.480003,89.970001,90.639999
1978-01-10,90.639999,91.290001,89.720001,90.16999799999999
1978-01-11,90.16999799999999,90.699997,89.230003,89.739998
1978-01-12,89.739998,90.599998,89.25,89.82
1978-01-13,89.82,90.470001,89.260002,89.690002
1978-01-16,89.690002,90.110001,88.879997,89.43
1978-01-17,89.43,90.309998,89.050003,89.879997
1978-01-18,89.879997,90.860001,89.589996,90.559998
1978-01-19,90.559998,91.040001,89.739998,90.089996
1978-01-20,90.089996,90.269997,89.410004,89.889999
1978-01-23,89.889999,90.08000200000001,88.809998,89.239998
1978-01-24,89.239998,89.800003,88.66999799999999,89.25
1978-01-25,89.25,89.940002,88.83000200000001,89.389999
1978-01-26,89.389999,89.790001,88.309998,88.58000200000001
1978-01-27,88.58000200000001,89.099998,88.019997,88.58000200000001
1978-01-30,88.58000200000001,89.66999799999999,88.260002,89.339996
1978-01-31,89.339996,89.91999799999999,88.610001,89.25
1978-02-01,89.25,90.239998,88.82,89.93
1978-02-02,89.93,90.910004,89.540001,90.129997
1978-02-03,90.129997,90.32,89.190002,89.620003
1978-02-06,89.620003,89.849998,88.949997,89.5
1978-02-07,89.5,90.529999,89.379997,90.33000200000001
1978-02-08,90.33000200000001,91.32,90.089996,90.83000200000001
1978-02-09,90.83000200000001,90.959999,89.839996,90.300003
1978-02-10,90.300003,90.690002,89.559998,90.08000200000001
1978-02-13,90.08000200000001,90.300003,89.379997,89.860001
1978-02-14,89.860001,89.889999,88.699997,89.040001
1978-02-15,89.040001,89.400002,88.300003,88.83000200000001
1978-02-16,88.769997,88.769997,87.639999,88.08000200000001
1978-02-17,88.08000200000001,88.699997,87.550003,87.959999
1978-02-21,87.959999,88.190002,87.089996,87.589996
1978-02-22,87.589996,88.150002,87.190002,87.559998
1978-02-23,87.559998,87.91999799999999,86.83000200000001,87.639999
1978-02-24,87.660004,88.870003,87.660004,88.489998
1978-02-27,88.489998,88.970001,87.489998,87.720001
1978-02-28,87.720001,87.760002,86.58000200000001,87.040001
1978-03-01,87.040001,87.629997,86.449997,87.190002
1978-03-02,87.190002,87.809998,86.690002,87.32
1978-03-03,87.32,87.980003,86.83000200000001,87.449997
1978-03-06,87.449997,87.519997,86.480003,86.900002
1978-03-07,86.900002,87.629997,86.550003,87.360001
1978-03-08,87.360001,88.08000200000001,86.970001,87.839996
1978-03-09,87.839996,88.489998,87.339996,87.889999
1978-03-10,87.889999,89.25,87.82,88.879997
1978-03-13,88.879997,89.769997,88.480003,88.949997
1978-03-14,88.949997,89.620003,88.209999,89.349998
1978-03-15,89.349998,89.730003,88.519997,89.120003
1978-03-16,89.120003,89.769997,88.58000200000001,89.510002
1978-03-17,89.510002,90.519997,89.16999799999999,90.199997
1978-03-20,90.199997,91.349998,90.099998,90.82
1978-03-21,90.82,91.059998,89.5,89.790001
1978-03-22,89.790001,90.07,88.989998,89.470001
1978-03-23,89.470001,89.900002,88.83000200000001,89.360001
1978-03-27,89.360001,89.5,88.510002,88.870003
1978-03-28,88.870003,89.760002,88.470001,89.5
1978-03-29,89.5,90.16999799999999,89.139999,89.639999
1978-03-30,89.639999,89.889999,88.970001,89.410004
1978-03-31,89.410004,89.639999,88.68,89.209999
1978-04-03,89.199997,89.199997,88.07,88.459999
1978-04-04,88.459999,89.18,88.160004,88.860001
1978-04-05,88.860001,89.910004,88.620003,89.639999
1978-04-06,89.639999,90.459999,89.309998,89.790001
1978-04-07,89.790001,90.589996,89.389999,90.16999799999999
1978-04-10,90.16999799999999,90.879997,89.730003,90.489998
1978-04-11,90.489998,90.790001,89.769997,90.25
1978-04-12,90.25,90.779999,89.650002,90.110001
1978-04-13,90.110001,91.269997,89.82,90.980003
1978-04-14,91.400002,93.309998,91.400002,92.91999799999999
1978-04-17,93.599998,95.889999,93.599998,94.449997
1978-04-18,94.449997,94.720001,92.870003,93.43
1978-04-19,93.43,94.480003,92.75,93.860001
1978-04-20,93.970001,95.709999,93.970001,94.540001
1978-04-21,94.540001,95.089996,93.709999,94.339996
1978-04-24,94.339996,96.0,94.08000200000001,95.769997
1978-04-25,96.050003,97.910004,96.050003,96.639999
1978-04-26,96.639999,97.75,95.959999,96.82
1978-04-27,96.82,96.93,95.300003,95.860001
1978-04-28,95.860001,97.099998,95.239998,96.83000200000001
1978-05-01,96.83000200000001,98.300003,96.410004,97.66999799999999
1978-05-02,97.66999799999999,98.110001,96.440002,97.25
1978-05-03,97.25,97.610001,95.839996,96.260002
1978-05-04,96.260002,96.43,94.57,95.93
1978-05-05,95.93,97.440002,95.559998,96.529999
1978-05-08,96.529999,97.5,95.82,96.190002
1978-05-09,96.190002,96.68,95.33000200000001,95.900002
1978-05-10,95.900002,96.690002,95.349998,95.91999799999999
1978-05-11,95.91999799999999,97.470001,95.599998,97.199997
1978-05-12,97.199997,98.889999,97.139999,98.07
1978-05-15,98.07,99.110001,97.400002,98.760002
1978-05-16,98.760002,100.160004,98.610001,99.349998
1978-05-17,99.349998,100.32,98.629997,99.599998
1978-05-18,99.599998,100.040001,98.190002,98.620003
1978-05-19,98.620003,99.059998,97.41999799999999,98.120003
1978-05-22,98.120003,99.43,97.650002,99.089996
1978-05-23,99.089996,99.16999799999999,97.529999,98.050003
1978-05-24,97.739998,97.739998,96.269997,97.08000200000001
1978-05-25,97.08000200000001,97.800003,96.300003,96.800003
1978-05-26,96.800003,97.139999,96.010002,96.58000200000001
1978-05-30,96.58000200000001,97.230003,95.949997,96.860001
1978-05-31,96.860001,97.970001,96.5,97.239998
1978-06-01,97.239998,97.949997,96.629997,97.349998
1978-06-02,97.349998,98.519997,97.010002,98.139999
1978-06-05,98.139999,100.269997,97.970001,99.949997
1978-06-06,99.949997,101.839996,99.900002,100.32
1978-06-07,100.32,100.809998,99.360001,100.120003
1978-06-08,100.120003,101.209999,99.550003,100.209999
1978-06-09,100.209999,100.709999,99.300003,99.93
1978-06-12,99.93,100.599998,99.160004,99.550003
1978-06-13,99.550003,99.980003,98.43,99.57
1978-06-14,99.57,100.68,98.889999,99.480003
1978-06-15,99.480003,99.540001,97.970001,98.339996
1978-06-16,98.339996,98.589996,97.099998,97.41999799999999
1978-06-19,97.41999799999999,97.940002,96.529999,97.489998
1978-06-20,97.489998,97.779999,96.150002,96.510002
1978-06-21,96.510002,96.739998,95.41999799999999,96.010002
1978-06-22,96.010002,96.760002,95.519997,96.239998
1978-06-23,96.239998,96.980003,95.489998,95.849998
1978-06-26,95.849998,96.059998,94.309998,94.599998
1978-06-27,94.599998,95.480003,93.989998,94.980003
1978-06-28,94.980003,95.790001,94.440002,95.400002
1978-06-29,95.400002,96.260002,95.0,95.57
1978-06-30,95.57,95.959999,94.870003,95.529999
1978-07-03,95.529999,95.650002,94.620003,95.089996
1978-07-05,95.089996,95.199997,93.779999,94.269997
1978-07-06,94.269997,94.83000200000001,93.589996,94.32
1978-07-07,94.32,95.32,94.019997,94.889999
1978-07-10,94.889999,95.66999799999999,94.279999,95.269997
1978-07-11,95.269997,96.489998,94.91999799999999,95.93
1978-07-12,95.93,96.83000200000001,95.5,96.239998
1978-07-13,96.239998,96.660004,95.41999799999999,96.25
1978-07-14,96.25,97.879997,95.889999,97.58000200000001
1978-07-17,97.58000200000001,98.839996,97.239998,97.779999
1978-07-18,97.779999,97.980003,96.519997,96.870003
1978-07-19,96.870003,98.410004,96.709999,98.120003
1978-07-20,98.120003,99.18,97.489998,98.029999
1978-07-21,98.029999,98.57,97.019997,97.75
1978-07-24,97.75,98.129997,96.720001,97.720001
1978-07-25,97.720001,98.730003,97.199997,98.440002
1978-07-26,99.08000200000001,99.08000200000001,99.08000200000001,99.08000200000001
1978-07-27,99.08000200000001,100.16999799999999,98.599998,99.540001
1978-07-28,99.540001,100.510002,98.900002,100.0
1978-07-31,100.0,101.18,99.370003,100.68
1978-08-01,100.68,101.459999,99.949997,100.660004
1978-08-02,100.660004,103.209999,100.18,102.91999799999999
1978-08-03,102.91999799999999,105.410004,102.82,103.510002
1978-08-04,103.510002,104.66999799999999,102.75,103.91999799999999
1978-08-07,103.91999799999999,104.839996,103.029999,103.550003
1978-08-08,103.550003,104.349998,102.599998,104.010002
1978-08-09,104.010002,105.720001,103.699997,104.5
1978-08-10,104.5,105.110001,103.099998,103.660004
1978-08-11,103.660004,104.66999799999999,102.849998,103.959999
1978-08-14,103.959999,104.980003,103.400002,103.970001
1978-08-15,103.970001,104.379997,102.860001,103.849998
1978-08-16,103.849998,105.150002,103.410004,104.650002
1978-08-17,104.650002,106.269997,104.339996,105.08000200000001
1978-08-18,105.08000200000001,105.980003,104.230003,104.730003
1978-08-21,104.730003,105.199997,103.440002,103.889999
1978-08-22,103.889999,104.790001,103.139999,104.309998
1978-08-23,104.309998,105.68,104.120003,104.910004
1978-08-24,104.910004,105.860001,104.290001,105.08000200000001
1978-08-25,105.08000200000001,105.68,104.239998,104.900002
1978-08-28,104.900002,105.139999,103.610001,103.959999
1978-08-29,103.959999,104.339996,102.91999799999999,103.389999
1978-08-30,103.389999,104.260002,102.699997,103.5
1978-08-31,103.5,104.050003,102.629997,103.290001
1978-09-01,103.290001,104.269997,102.730003,103.68
1978-09-05,103.68,104.83000200000001,103.309998,104.489998
1978-09-06,104.510002,106.190002,104.510002,105.379997
1978-09-07,105.379997,106.489998,104.760002,105.41999799999999
1978-09-08,105.5,107.190002,105.5,106.790001
1978-09-11,106.790001,108.050003,106.41999799999999,106.980003
1978-09-12,106.980003,107.480003,106.019997,106.989998
1978-09-13,106.989998,107.849998,105.870003,106.339996
1978-09-14,106.339996,106.620003,104.769997,105.099998
1978-09-15,105.099998,105.120003,103.559998,104.120003
1978-09-18,104.120003,105.029999,102.75,103.209999
1978-09-19,103.209999,103.82,102.120003,102.529999
1978-09-20,102.529999,103.290001,101.279999,101.730003
1978-09-21,101.730003,102.540001,100.660004,101.900002
1978-09-22,101.900002,102.690002,101.129997,101.839996
1978-09-25,101.839996,102.360001,101.050003,101.860001
1978-09-26,101.860001,103.150002,101.58000200000001,102.620003
1978-09-27,102.620003,103.440002,101.33000200000001,101.660004
1978-09-28,101.660004,102.379997,100.940002,101.959999
1978-09-29,101.959999,103.08000200000001,101.650002,102.540001
1978-10-02,102.540001,103.41999799999999,102.129997,102.959999
1978-10-03,102.959999,103.559998,102.18,102.599998
1978-10-04,102.599998,103.360001,101.760002,103.059998
1978-10-05,103.059998,104.099998,102.540001,103.269997
1978-10-06,103.269997,104.230003,102.82,103.519997
1978-10-09,103.519997,104.889999,103.309998,104.589996
1978-10-10,104.589996,105.360001,103.900002,104.459999
1978-10-11,104.459999,105.639999,103.800003,105.389999
1978-10-12,105.389999,106.230003,104.41999799999999,104.879997
1978-10-13,104.879997,105.339996,104.07,104.660004
1978-10-16,104.629997,104.629997,102.43,102.610001
1978-10-17,102.349998,102.349998,100.470001,101.260002
1978-10-18,101.260002,101.760002,99.889999,100.489998
1978-10-19,100.489998,101.029999,99.040001,99.33000200000001
1978-10-20,99.260002,99.260002,97.120003,97.949997
1978-10-23,97.949997,98.839996,96.629997,98.18
1978-10-24,98.18,98.949997,97.129997,97.489998
1978-10-25,97.489998,98.559998,96.33000200000001,97.309998
1978-10-26,97.309998,97.709999,95.589996,96.029999
1978-10-27,96.029999,96.620003,94.300003,94.589996
1978-10-30,94.589996,95.489998,91.650002,95.059998
1978-10-31,95.059998,95.800003,92.720001,93.150002
1978-11-01,94.129997,97.410004,94.129997,96.849998
1978-11-02,96.849998,97.309998,94.839996,95.610001
1978-11-03,95.610001,96.980003,94.779999,96.18
1978-11-06,96.18,96.489998,94.839996,95.190002
1978-11-07,94.75,94.75,93.139999,93.849998
1978-11-08,93.849998,94.739998,92.889999,94.449997
1978-11-09,94.449997,95.5,93.809998,94.41999799999999
1978-11-10,94.41999799999999,95.389999,93.940002,94.769997
1978-11-13,94.769997,94.900002,92.959999,93.129997
1978-11-14,93.129997,93.529999,91.769997,92.489998
1978-11-15,92.489998,94.0,92.290001,92.709999
1978-11-16,92.709999,94.08000200000001,92.589996,93.709999
1978-11-17,93.709999,95.029999,93.589996,94.41999799999999
1978-11-20,94.41999799999999,95.860001,94.290001,95.25
1978-11-21,95.25,95.83000200000001,94.489998,95.010002
1978-11-22,95.010002,95.910004,94.540001,95.480003
1978-11-24,95.480003,96.16999799999999,94.980003,95.790001
1978-11-27,95.790001,96.519997,95.16999799999999,95.989998
1978-11-28,95.989998,96.510002,94.879997,95.150002
1978-11-29,94.91999799999999,94.91999799999999,93.480003,93.75
1978-11-30,93.75,94.940002,93.290001,94.699997
1978-12-01,95.010002,96.690002,95.010002,96.279999
1978-12-04,96.279999,96.959999,95.370003,96.150002
1978-12-05,96.150002,97.699997,95.879997,97.440002
1978-12-06,97.440002,98.58000200000001,96.83000200000001,97.489998
1978-12-07,97.489998,98.099998,96.58000200000001,97.08000200000001
1978-12-08,97.08000200000001,97.480003,96.139999,96.629997
1978-12-11,96.629997,97.559998,96.07,97.110001
1978-12-12,97.110001,97.58000200000001,96.269997,96.589996
1978-12-13,96.589996,97.07,95.589996,96.059998
1978-12-14,96.059998,96.440002,95.199997,96.040001
1978-12-15,96.040001,96.279999,94.879997,95.33000200000001
1978-12-18,94.33000200000001,94.33000200000001,92.639999,93.440002
1978-12-19,93.440002,94.849998,93.050003,94.239998
1978-12-20,94.239998,95.199997,93.699997,94.68
1978-12-21,94.68,95.660004,94.110001,94.709999
1978-12-22,94.769997,96.620003,94.769997,96.309998
1978-12-26,96.309998,97.889999,95.989998,97.519997
1978-12-27,97.510002,97.510002,96.150002,96.660004
1978-12-28,96.660004,97.190002,95.82,96.279999
1978-12-29,96.279999,97.029999,95.480003,96.110001
1979-01-02,96.110001,96.959999,95.220001,96.730003
1979-01-03,96.809998,98.540001,96.809998,97.800003
1979-01-04,97.800003,99.41999799999999,97.519997,98.58000200000001
1979-01-05,98.58000200000001,99.790001,98.25,99.129997
1979-01-08,99.129997,99.300003,97.83000200000001,98.800003
1979-01-09,98.800003,99.959999,98.620003,99.33000200000001
1979-01-10,99.33000200000001,99.75,98.279999,98.769997
1979-01-11,98.769997,99.410004,97.949997,99.099998
1979-01-12,99.32,100.910004,99.32,99.93
1979-01-15,99.93,101.129997,99.58000200000001,100.690002
1979-01-16,100.690002,100.879997,99.110001,99.459999
1979-01-17,99.459999,100.0,98.33000200000001,99.480003
1979-01-18,99.480003,100.349998,98.910004,99.720001
1979-01-19,99.720001,100.57,99.220001,99.75
1979-01-22,99.75,100.349998,98.900002,99.900002
1979-01-23,99.900002,101.050003,99.349998,100.599998
1979-01-24,100.599998,101.309998,99.66999799999999,100.160004
1979-01-25,100.160004,101.660004,99.989998,101.190002
1979-01-26,101.190002,102.589996,101.029999,101.860001
1979-01-29,101.860001,102.33000200000001,100.989998,101.550003
1979-01-30,101.550003,102.07,100.68,101.050003
1979-01-31,101.050003,101.410004,99.470001,99.93
1979-02-01,99.93,100.379997,99.010002,99.959999
1979-02-02,99.959999,100.519997,99.099998,99.5
1979-02-05,99.07,99.07,97.57,98.089996
1979-02-06,98.089996,98.739998,97.480003,98.050003
1979-02-07,98.050003,98.07,96.510002,97.160004
1979-02-08,97.160004,98.110001,96.82,97.650002
1979-02-09,97.650002,98.5,97.279999,97.870003
1979-02-12,97.870003,98.550003,97.050003,98.199997
1979-02-13,98.25,99.58000200000001,98.25,98.93
1979-02-14,98.93,99.639999,98.209999,98.870003
1979-02-15,98.870003,99.129997,97.959999,98.730003
1979-02-16,98.730003,99.230003,98.110001,98.66999799999999
1979-02-20,98.66999799999999,99.66999799999999,98.260002,99.41999799999999
1979-02-21,99.41999799999999,100.07,98.690002,99.07
1979-02-22,99.07,99.209999,97.879997,98.33000200000001
1979-02-23,98.33000200000001,98.5,97.290001,97.779999
1979-02-26,97.779999,98.279999,97.199997,97.66999799999999
1979-02-27,97.650002,97.650002,95.690002,96.129997
1979-02-28,96.129997,96.690002,95.379997,96.279999
1979-03-01,96.279999,97.279999,95.980003,96.900002
1979-03-02,96.900002,97.550003,96.440002,96.970001
1979-03-05,97.029999,98.639999,97.029999,98.059998
1979-03-06,98.059998,98.529999,97.360001,97.870003
1979-03-07,97.870003,99.230003,97.66999799999999,98.440002
1979-03-08,98.440002,99.82,98.099998,99.58000200000001
1979-03-09,99.58000200000001,100.58000200000001,99.120003,99.540001
1979-03-12,99.540001,100.040001,98.559998,99.66999799999999
1979-03-13,99.66999799999999,100.660004,99.129997,99.839996
1979-03-14,99.839996,100.43,99.230003,99.709999
1979-03-15,99.709999,100.57,99.110001,99.860001
1979-03-16,99.860001,101.160004,99.529999,100.690002
1979-03-19,100.690002,101.940002,100.349998,101.059998
1979-03-20,101.059998,101.339996,100.010002,100.5
1979-03-21,100.5,101.480003,99.870003,101.25
1979-03-22,101.25,102.410004,101.040001,101.66999799999999
1979-03-23,101.66999799999999,102.370003,101.019997,101.599998
1979-03-26,101.599998,101.769997,100.599998,101.040001
1979-03-27,101.040001,102.709999,100.809998,102.480003
1979-03-28,102.480003,103.309998,101.739998,102.120003
1979-03-29,102.120003,102.779999,101.43,102.029999
1979-03-30,102.029999,102.510002,101.029999,101.589996
1979-04-02,101.559998,101.559998,100.139999,100.900002
1979-04-03,100.900002,102.66999799999999,100.809998,102.400002
1979-04-04,102.400002,103.730003,102.160004,102.650002
1979-04-05,102.650002,103.599998,102.160004,103.260002
1979-04-06,103.260002,103.949997,102.58000200000001,103.18
1979-04-09,103.18,103.559998,102.279999,102.870003
1979-04-10,102.870003,103.83000200000001,102.41999799999999,103.339996
1979-04-11,103.339996,103.769997,101.91999799999999,102.309998
1979-04-12,102.309998,102.769997,101.510002,102.0
1979-04-16,102.0,102.019997,100.66999799999999,101.120003
1979-04-17,101.120003,101.940002,100.650002,101.239998
1979-04-18,101.239998,102.230003,100.959999,101.699997
1979-04-19,101.699997,102.400002,100.879997,101.279999
1979-04-20,101.279999,101.809998,100.459999,101.230003
1979-04-23,101.230003,102.0,100.68,101.57
1979-04-24,101.57,103.019997,101.389999,102.199997
1979-04-25,102.199997,103.07,101.790001,102.5
1979-04-26,102.5,102.910004,101.58000200000001,102.010002
1979-04-27,102.010002,102.32,101.040001,101.800003
1979-04-30,101.800003,102.239998,100.910004,101.760002
1979-05-01,101.760002,102.5,101.220001,101.68
1979-05-02,101.68,102.279999,101.0,101.720001
1979-05-03,101.720001,102.57,101.25,101.809998
1979-05-04,101.809998,102.08000200000001,100.41999799999999,100.690002
1979-05-07,100.370003,100.370003,98.779999,99.019997
1979-05-08,99.019997,99.559998,97.980003,99.16999799999999
1979-05-09,99.16999799999999,100.010002,98.5,99.459999
1979-05-10,99.459999,99.629997,98.220001,98.519997
1979-05-11,98.519997,99.029999,97.91999799999999,98.519997
1979-05-14,98.519997,98.949997,97.709999,98.059998
1979-05-15,98.059998,98.900002,97.599998,98.139999
1979-05-16,98.139999,98.800003,97.489998,98.41999799999999
1979-05-17,98.41999799999999,100.220001,98.290001,99.940002
1979-05-18,99.940002,100.730003,99.33000200000001,99.93
1979-05-21,99.93,100.75,99.370003,100.139999
1979-05-22,100.139999,100.93,99.449997,100.510002
1979-05-23,100.510002,101.309998,99.629997,99.889999
1979-05-24,99.889999,100.440002,99.139999,99.93
1979-05-25,99.93,100.68,99.519997,100.220001
1979-05-29,100.220001,100.760002,99.559998,100.050003
1979-05-30,100.050003,100.25,98.790001,99.110001
1979-05-31,99.110001,99.610001,98.290001,99.08000200000001
1979-06-01,99.08000200000001,99.699997,98.57,99.16999799999999
1979-06-04,99.16999799999999,99.760002,98.610001,99.32
1979-06-05,99.32,101.07,99.16999799999999,100.620003
1979-06-06,100.620003,101.959999,100.379997,101.300003
1979-06-07,101.300003,102.540001,101.150002,101.790001
1979-06-08,101.790001,102.230003,100.910004,101.489998
1979-06-11,101.489998,102.239998,100.910004,101.910004
1979-06-12,101.910004,103.639999,101.809998,102.849998
1979-06-13,102.849998,103.58000200000001,101.83000200000001,102.309998
1979-06-14,102.309998,102.629997,101.040001,102.199997
1979-06-15,102.199997,102.779999,101.379997,102.089996
1979-06-18,102.089996,102.480003,101.050003,101.559998
1979-06-19,101.559998,102.279999,100.910004,101.58000200000001
1979-06-20,101.58000200000001,102.190002,100.93,101.629997
1979-06-21,101.629997,102.739998,101.199997,102.089996
1979-06-22,102.089996,103.160004,101.910004,102.639999
1979-06-25,102.639999,102.910004,101.449997,102.089996
1979-06-26,102.089996,102.089996,101.220001,101.660004
1979-06-27,101.660004,102.949997,101.290001,102.269997
1979-06-28,102.269997,103.459999,101.910004,102.800003
1979-06-29,102.800003,103.66999799999999,102.040001,102.910004
1979-07-02,102.910004,103.0,101.449997,101.989998
1979-07-03,101.989998,102.57,101.309998,102.089996
1979-07-05,102.089996,102.879997,101.589996,102.43
1979-07-06,102.43,103.910004,102.120003,103.620003
1979-07-09,103.620003,105.07,103.360001,104.470001
1979-07-10,104.470001,105.16999799999999,103.519997,104.199997
1979-07-11,104.199997,104.339996,102.870003,103.639999
1979-07-12,103.639999,103.720001,102.220001,102.690002
1979-07-13,102.690002,102.989998,101.489998,102.32
1979-07-16,102.32,103.199997,101.809998,102.739998
1979-07-17,102.739998,103.059998,101.269997,101.83000200000001
1979-07-18,101.83000200000001,102.059998,100.349998,101.690002
1979-07-19,101.690002,102.41999799999999,101.040001,101.610001
1979-07-20,101.610001,102.32,101.059998,101.82
1979-07-23,101.82,102.129997,100.839996,101.589996
1979-07-24,101.589996,102.5,101.139999,101.970001
1979-07-25,101.970001,103.440002,101.849998,103.08000200000001
1979-07-26,103.08000200000001,103.629997,102.339996,103.099998
1979-07-27,103.099998,103.5,102.290001,103.099998
